"","SYMBOL","GSM4143534","GSM4143535","GSM4143536","GSM4143537","GSM4143538","GSM4143539","GSM4143540","GSM4143541","GSM4143542","GSM4143543","GSM4143544","GSM4143545","GSM4143546","GSM4143547","GSM4143548","GSM4143549"
"318","LOC100128988",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"319","LOC100128993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","C20orf181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","PCBP3-AS1",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"322","PKP4-AS1",11,46,6,39,6,39,13,52,8,30,9,52,5,25,11,39
"323","LOC100129034",120,603,90,420,177,750,182,782,138,631,138,822,115,641,170,787
"324","BCAR3-AS1",3,25,4,24,8,37,10,49,4,29,9,57,4,45,4,52
"325","CCNYL4",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"326","SEMA3F-AS1",7,35,7,17,7,35,11,35,8,37,8,45,3,38,5,41
"327","LOC100129066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","KTN1-AS1",9,19,3,12,4,28,4,32,6,28,8,47,3,34,5,23
"329","SIGLEC10-AS1",1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,1
"330","BTNL10P",0,0,0,1,0,3,0,4,0,1,1,2,0,1,1,2
"331","LOC100129098",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"332","KHDC1L",6,27,8,33,8,46,6,22,7,26,7,94,7,47,5,46
"333","TDH-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","LOC100129138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","LOC100129148",21,108,10,55,28,111,25,107,21,91,11,134,12,101,21,102
"336","LOC100129175",1,1,0,0,0,3,0,1,0,0,1,0,0,0,1,1
"337","ZSCAN16-AS1",3,29,2,20,5,29,8,25,1,21,10,21,2,19,6,25
"338","MATN1-AS1",0,3,0,4,1,2,1,1,0,3,0,5,0,3,1,5
"339","LOC100129203",1,1,0,0,0,2,0,1,1,2,0,1,0,3,0,1
"340","SLC39A12-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","LOC100129215",0,5,3,3,2,10,4,8,2,3,3,7,2,8,2,4
"342","DEFB131B",1,1,0,1,1,1,1,2,0,1,0,2,0,1,1,4
"343","THCAT155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","CXorf51A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","SMIM27",3,11,2,13,5,17,5,22,4,12,4,15,3,15,3,19
"346","LINC01160",0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
"347","C1orf68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","TDRD15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","LOC100129291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","CD200R1L-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","LOC100129307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","LOC100129316",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"353","LINC02291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","LINC00484",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"355","NRADDP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"356","SMIM10L1",30,160,20,112,71,268,54,227,37,182,32,158,49,184,47,192
"357","LINC03041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","GABPB1-AS1",9,37,14,39,11,41,18,48,5,25,6,48,7,40,15,37
"359","FAM106C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","MSTO2P",19,77,13,59,19,102,26,91,22,81,23,99,10,78,17,110
"361","FAM236A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","RPL19P12",2,1,0,1,0,0,0,6,2,2,0,9,0,3,2,4
"363","DDC-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","LOC100129434",0,5,0,0,0,1,3,3,0,0,1,4,0,1,1,0
"365","LOC100129455",1,1,0,1,1,2,0,2,0,0,0,1,0,1,0,3
"366","DPY19L1P1",11,42,12,39,15,55,10,52,12,40,11,68,12,55,10,73
"367","LYRM4-AS1",2,34,5,24,8,55,6,38,9,30,7,43,8,59,7,53
"368","LINC01546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","MKRN2OS",3,6,1,10,2,19,2,6,2,7,5,14,1,15,4,12
"370","ZNF37BP",19,77,11,48,18,113,14,71,10,67,19,101,5,104,13,123
"371","LINC02983",1,8,2,7,0,24,2,12,1,20,2,22,4,29,1,17
"372",NA,1,3,1,6,8,21,1,12,1,7,1,11,1,10,2,11
"373","ETDB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","LINC02012",3,7,0,5,1,4,4,13,0,3,0,6,0,5,1,3
"375","SOD2-OT1",14,43,12,42,6,30,15,52,4,13,8,89,2,41,7,60
"376","TEX13C",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"377","MUC8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","LOC100129534",0,9,0,0,2,9,1,3,1,4,1,5,2,6,0,11
"379","LOC100129540",0,2,0,1,0,2,1,1,2,5,1,3,1,3,0,3
"380","ZNF730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","LINC02035",3,27,4,26,10,39,9,31,17,63,4,56,12,55,6,50
"382","FAM47E",2,5,2,2,0,1,1,4,0,1,0,2,0,3,0,6
"383","LINC00462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","LOC100129603",0,1,0,0,0,1,0,0,2,1,0,4,0,0,0,2
"385","LOC100129617",0,2,1,1,1,1,0,3,1,2,2,2,0,5,0,4
"386","PLPPR5-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","OR2W1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","TCF24",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"389","FGF13-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","IZUMO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","LOC100129697",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"392","ARRDC3-AS1",0,4,1,3,0,7,0,6,0,2,0,4,1,9,0,6
"393","STPG3-AS1",0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0
"394","MAPRE3-AS1",0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
"395","LINC01126",0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,2
"396","MIR193BHG",0,3,2,1,5,22,2,11,0,4,0,9,1,4,3,14
"397","CCDC152",15,56,8,31,2,12,6,22,6,23,10,144,2,38,6,72
"398","SLC25A21-AS1",1,2,1,8,1,7,1,9,2,7,2,7,1,8,1,4
"399","ZNF807P",0,6,1,2,1,5,1,3,0,1,1,5,0,4,0,7
"400","IRAG1-AS1",2,7,1,4,1,6,0,2,1,7,3,13,2,5,2,3
"401","COL4A2-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","ZNF737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","PCOLCE-AS1",0,1,1,3,1,2,0,1,0,1,0,3,0,1,1,2
"404","SCOC-AS1",2,3,1,3,5,9,0,14,0,1,0,15,0,4,1,19
"405","DYM-AS1",0,2,0,0,1,0,0,2,0,3,0,2,0,1,1,4
"406","PCGF3-AS1",0,3,4,4,2,16,5,20,1,12,2,8,2,10,3,12
"407","TMEM269",1,3,0,4,0,5,0,7,0,6,0,5,1,6,2,7
"408","LOC100129931",68,342,49,229,90,372,101,411,79,378,78,452,72,406,78,372
"409","LOC100129935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","HMGA2-AS1",9,38,10,40,6,49,5,27,8,26,8,79,8,93,7,82
"411","CCNT2-AS1",1,13,1,8,4,19,5,17,1,14,1,10,4,11,4,12
"412","FAM205C",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
"413","CERNA1",7,22,6,14,5,23,5,22,5,23,6,27,5,26,6,27
"414","LINC01460",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"415","HDAC6",67,259,49,238,44,185,78,288,43,230,71,548,36,318,62,411
"416","URAHP",7,36,3,17,7,20,7,23,4,31,7,40,6,32,6,33
"417","FTLP10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","LOC100130027",3,18,3,10,3,22,10,28,6,18,4,35,3,23,2,32
"419","LOC100130075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"420","HSFX2",1,2,1,3,1,2,0,2,1,1,0,2,1,3,1,1
"421","LOC100130111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","MAPT-IT1",0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0
"423","MIR124-2HG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","FAM13B-AS1",2,4,2,5,4,13,2,11,0,4,2,6,4,9,2,4
"425","EFCAB14-AS1",11,35,4,18,8,44,9,33,6,28,6,49,6,41,8,35
"426","LOC100130207",0,0,0,0,1,2,0,3,0,0,0,0,1,1,0,1
"427","LINC00861",1,6,3,9,2,12,1,9,2,5,1,32,2,14,1,11
"428","LOC100130238",4,14,2,10,5,15,3,18,3,14,3,22,2,24,1,11
"429","LINC02961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","LOC100130256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"431","SLC24A3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","LOC100130268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","CCDC166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"434","TFAP2A-AS1",2,6,1,6,3,6,4,9,3,9,3,17,3,11,1,10
"435","LOC100130283",15,59,14,70,14,62,26,91,3,22,16,129,5,49,22,98
"436","LOC100130298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","C8orf89",0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1
"438","SUPT20HL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"439","C17orf107",0,4,0,2,0,1,0,2,1,4,1,0,1,3,1,3
"440","LOC100130331",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"441","SCGB2B3P",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"442","LOC100130345",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"443","TMEM262",3,10,0,4,2,4,2,7,1,6,1,11,0,6,1,6
"444","LOC100130357",0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,0
"445","CXorf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","LINC03048",0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1
"447","EPB41L1-AS1",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"448","LINC00552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","LINC02593",0,2,0,1,0,2,2,4,1,0,0,1,1,4,2,5
"450","CECR7",3,37,6,34,17,78,16,67,10,36,13,34,9,71,14,67
"451","GPC1-AS1",0,4,0,1,0,1,0,0,0,1,0,0,1,1,0,0
"452","SPAG16-DT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","LOC100130452",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"454","CAND1.11",0,1,0,1,0,0,0,4,0,0,0,0,0,1,1,2
"455","WAKMAR2",0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0
"456","LINC01387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","TMEM221",9,38,2,35,12,55,21,76,9,65,21,82,15,90,20,84
"458","CD300H",0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2
"459","PARD6G-AS1",0,0,0,4,0,9,2,1,3,6,0,2,3,3,0,2
"460","LINC02881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","LOC100130548",0,2,0,2,0,3,0,1,0,1,0,0,0,1,0,1
"462","NFYC-AS1",5,22,7,21,6,35,9,38,10,29,8,35,10,36,5,37
"463","LINC00910",1,4,1,1,1,5,5,4,2,2,1,11,1,5,1,14
"464","LOC100130587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","PRR32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","LOC100130673",0,3,0,1,2,4,1,2,1,4,0,2,0,5,4,1
"467","LOC100130691",4,19,1,12,2,20,5,28,6,14,3,49,2,21,4,45
"468","LOC100130698",0,11,0,4,1,21,0,15,2,6,1,4,0,0,2,5
"469","TP53TG3HP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","LRRC58-DT",3,10,0,14,0,2,1,4,0,10,3,19,1,2,1,5
"471","ATP6V1FNB",0,2,1,3,1,17,3,8,2,11,2,4,1,21,3,5
"472","HDHD5-AS1",0,0,0,2,0,0,1,2,2,3,0,2,0,2,0,1
"473","LRRC70",0,2,0,5,0,1,1,1,2,0,1,1,0,1,0,4
"474","LRRC69",0,5,1,6,1,12,0,5,0,3,2,9,2,8,1,5
"475","LOC100130744",9,39,4,32,10,37,8,44,11,48,6,55,9,43,7,49
"476","EFCAB10",15,56,9,46,12,59,13,49,18,72,17,85,16,105,17,78
"477","AGAP2-AS1",19,91,17,55,18,99,17,76,19,89,22,119,16,102,21,109
"478","SBK3",0,3,1,2,0,3,1,7,0,0,0,12,1,7,4,4
"479","LOC100130849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","USP3-AS1",10,74,8,47,18,72,18,69,13,53,11,105,9,72,11,82
"481","LOC100130872",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"482","CREB3L2-AS1",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"483","ATE1-AS1",0,2,1,5,1,5,1,4,1,2,1,5,1,3,1,5
"484","PSORS1C3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"485","TSTD3",10,21,3,20,7,46,8,41,4,27,9,32,8,46,9,61
"486","VAC14-AS1",6,17,6,23,9,32,11,34,5,24,6,26,4,24,7,21
"487","SMIM6",0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,4
"488","ZNF663P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","CSAG4",0,2,0,1,0,2,1,1,1,2,0,3,0,2,1,1
"490","ZNF594-DT",1,5,0,4,1,4,2,2,1,3,0,5,1,5,1,5
"491","LINC01502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","SYCE1L",7,24,3,13,9,28,1,12,4,26,6,25,9,24,4,28
"493","LOC100130964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","LINC02901",6,15,7,12,1,15,8,31,1,13,5,45,0,20,5,36
"495","LOC100130987",0,5,3,10,3,10,4,22,2,13,6,16,0,9,4,13
"496","SPATA48",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","LOC100130992",0,3,1,6,3,6,1,6,0,0,1,1,2,2,0,1
"498","ZNF316",76,325,80,310,129,544,109,447,72,420,96,452,91,538,106,429
"499","DNAH8-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","LINC01135",0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,1
"501","CKMT2-AS1",7,18,5,20,7,36,9,37,6,27,8,47,2,30,11,52
"502","SRP14-DT",1,17,1,11,5,21,2,20,5,27,6,41,1,38,4,42
"503","DPP9-AS1",14,77,21,68,36,107,33,144,24,84,20,90,21,84,28,114
"504",NA,1,18,2,8,7,35,9,32,3,13,8,32,5,23,6,25
"505","LOC100131107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","ZBTB20-AS1",1,5,4,20,5,23,3,13,3,11,4,15,6,18,2,17
"507","BSPH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","LINC01405",2,16,3,18,5,19,3,5,4,45,6,69,5,61,1,32
"509","WDR86-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","TSTD1",48,241,44,166,41,191,63,247,52,256,70,405,32,202,49,312
"511","CCDC183-AS1",3,7,2,3,2,13,3,19,1,1,1,4,0,6,2,5
"512","RPL21P28",1,41,9,32,11,57,14,29,14,55,12,99,14,59,13,66
"513","SNAP25-AS1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"514","NEMP2",28,103,31,86,22,103,34,124,27,100,20,117,19,89,22,120
"515","ZNF503-AS2",8,25,6,20,12,49,12,43,8,44,4,38,20,49,11,35
"516","MIR181A1HG",0,1,0,0,0,2,0,4,0,0,0,0,0,1,0,2
"517","ANKRD63",2,12,1,10,5,30,4,27,1,5,4,40,1,27,3,25
"518","LOC100131257",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"519","LOC100131289",1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"520","DPEP2NB",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"521","GREM1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","RAB6C-AS1",0,1,0,1,2,2,0,2,1,2,1,2,0,2,1,1
"523","RDM1P5",0,2,0,0,0,0,0,3,0,2,0,4,1,2,1,5
"524","LINC00605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","C11orf91",1,7,1,5,2,8,2,10,1,12,1,13,1,9,2,9
"526","SP9",1,11,1,0,2,11,1,9,0,4,0,5,3,8,2,9
"527","LOC100131395",3,5,2,2,3,6,0,2,0,0,0,0,0,3,0,2
"528","EOLA1-DT",0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
"529","CD300LD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","DBIL5P",1,2,2,6,0,3,0,4,1,1,0,4,0,1,0,5
"531","LOC100131472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","LOC100131496",2,4,0,3,2,4,0,6,1,2,2,3,3,1,4,3
"533","LOC100131532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","ZNF705EP",0,3,0,1,0,0,0,4,0,0,0,1,0,0,0,3
"535","LINC00887",0,1,0,1,0,1,0,1,0,3,0,4,0,5,0,2
"536","FKSG29",0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0
"537","CCDC18-AS1",5,21,5,28,4,25,6,23,2,15,4,37,6,24,10,43
"538","DPP4-DT",0,2,0,3,1,0,0,4,0,2,0,5,1,1,1,6
"539","PRR23D1",0,0,0,0,0,1,0,1,0,1,1,2,0,1,0,0
"540","LOC100131626",9,43,12,35,16,57,13,58,15,47,9,49,7,53,9,59
"541","LOC100131635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","ZNF236-DT",1,1,0,2,1,6,0,6,1,1,1,6,1,1,0,4
"543","MZF1-AS1",2,25,6,17,7,36,6,29,8,37,4,37,6,36,5,31
"544","FAM83A-AS1",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"545","USP30-AS1",0,3,0,2,1,5,1,6,2,6,1,4,1,5,1,8
"546","ARMCX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","PET100",30,163,15,92,40,159,44,197,36,117,48,222,18,152,51,211
"548","AHI1-DT",0,1,0,1,1,0,0,0,2,1,0,3,1,1,0,2
"549","UBE2DNL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","CADM3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","ZNF717",0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
"552","INSYN2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","KRTAP25-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","LOC100131943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","ZNF705G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","FAM27E3",1,4,0,1,2,2,1,1,1,6,1,2,1,3,2,2
"557","RRN3P3",4,12,6,15,7,27,6,27,4,18,3,32,11,38,6,26
"558","LOC100132004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"559","TEX13D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","PDE4DIPP6",0,2,1,6,1,11,2,8,1,4,0,7,0,6,1,4
"561","LOC100132062",0,8,1,7,3,16,3,12,2,6,1,8,2,10,1,14
"562","FOXO6",9,39,3,23,6,29,6,39,7,44,17,80,2,34,10,51
"563","LOC100132077",0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,2
"564","LOC100132078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","HERC2P7",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"566","FAM66E",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"567","C2CD4D-AS1",0,2,0,0,0,0,0,0,0,1,0,2,0,4,1,4
"568","ACTA2-AS1",2,19,0,1,13,48,3,13,30,92,0,41,10,98,1,33
"569","FAM240A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","LINC01783",0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
"571","LOC100132154",1,5,1,4,3,14,1,6,5,11,3,10,4,6,0,9
"572","CALML3-AS1",0,0,0,1,0,0,0,0,0,6,0,1,0,3,0,2
"573","PHKA2-AS1",4,24,5,18,3,20,4,23,2,12,7,32,3,20,4,28
"574","WASIR2",1,0,0,0,0,3,1,2,0,1,0,1,0,1,0,1
"575","LINC01987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","GOLGA6L25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","EHBP1-AS1",14,64,6,41,15,65,18,70,13,70,10,84,8,61,17,86
"578","LINC00543",0,1,0,1,0,1,0,1,0,1,0,1,0,5,1,0
"579","NPIPB5",16,77,22,90,24,88,19,76,17,53,23,115,29,100,16,112
"580","LOC100132249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","NDUFA6-DT",2,15,1,11,4,7,3,12,2,14,6,23,2,12,3,9
"582","LOC100132287",1,14,2,11,5,22,5,16,3,19,3,17,6,22,2,15
"583","TEKT4P2",6,18,3,12,7,26,5,23,4,18,7,28,5,26,11,24
"584","FAM236B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","CLUHP3",1,6,1,8,0,9,1,7,1,2,0,13,0,6,1,11
"586","FRG1HP",19,79,9,46,9,69,4,52,13,68,20,123,3,71,14,101
"587","LINC01512",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
"588","LOC100132356",1,8,1,6,5,13,5,14,0,2,0,4,1,4,1,6
"589","KRTAP4-9",0,0,0,1,1,3,1,0,1,0,1,1,1,4,1,1
"590","ZNF705B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","GAGE12D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","FAM157B",1,3,1,4,1,3,2,5,0,2,1,6,1,5,0,6
"593","NBPF10",19,89,18,71,28,151,30,115,26,99,37,123,41,115,17,124
"594","FCGR1CP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","CLDN24",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"596","FAM99B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","KRTAP4-7",0,2,0,2,0,1,2,4,0,5,1,1,4,2,1,1
"598","LINC01415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","FGD5P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","TAT-AS1",0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,2
"601","GXYLT1P3",0,2,0,1,1,3,1,2,1,2,1,1,1,5,0,3
"602","GOLGA8F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","PGAM1P5",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"604","XGY2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","LINC02312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","ZRANB2-AS1",15,91,19,77,16,76,22,114,18,72,19,102,10,86,19,112
"607","BSN-DT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","LOC100132686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"609","PAXIP1-AS2",16,55,12,38,13,46,16,58,3,29,7,80,2,41,11,65
"610","CYP4F30P",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"611","DCAF13P3",0,1,1,2,2,3,0,0,0,1,0,2,0,2,0,1
"612","FILNC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","LOC100132741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"614","KDM4A-AS1",9,55,7,34,14,59,15,76,14,59,15,94,9,79,13,83
"615","LOC100132781",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","SYBU-AS1",0,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0
"617","IPO5P1",5,36,4,21,11,58,16,50,9,25,6,54,3,56,13,63
"618","TNIP2P1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","PMS2P9",1,4,2,4,0,4,1,7,0,4,2,4,0,2,3,5
"620","MSC-AS1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"621","DPH3P1",9,27,9,18,3,37,7,27,5,21,6,28,4,22,7,27
"622","SHISAL2B",1,3,0,1,2,3,1,3,0,2,1,3,1,4,2,4
"623","FAM66D",0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0
"624","FAM25BP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","FAM197Y9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","FAM27C",1,7,1,8,6,6,1,8,5,16,2,14,2,9,1,16
"627","SMIM9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","FAM223A",0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"629","GOLGA8DP",0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0
"630","LINC00856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"631","CXorf49B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","RASA4DP",3,15,4,9,1,6,4,16,1,6,3,29,2,17,1,27
"633","FAM95B1",0,1,0,2,0,1,1,2,0,1,1,5,0,1,0,4
"634","GUSBP19",0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,1
"635","CXorf51B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","LOC100133077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","LINC03009",7,43,11,45,10,66,11,62,17,66,10,63,14,51,17,59
"638","FAM25G",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"639","FAM27B",2,7,3,6,3,9,3,8,5,19,2,13,4,12,2,12
"640","LINC01203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","LINC01001",3,11,1,10,3,10,3,7,2,16,1,12,3,18,1,14
"642","FAM66A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","HSDL2-AS1",13,51,10,40,13,56,12,55,22,66,8,67,21,61,8,59
"644","LINC00240",2,4,1,0,0,3,0,1,0,0,0,0,0,1,0,1
