"","SYMBOL","GSM1921811","GSM1921812","GSM1921813","GSM1921814","GSM1921815","GSM1921816","GSM1921817","GSM1921818"
"32933","LOC642484",0,1,0,0,0,0,0,0
"32934","SFRP5",0,0,0,0,0,0,0,0
"32935","PRRT1B",0,0,1,0,0,0,0,0
"32936","AGAP9",130,202,504,219,276,234,87,273
"32937","POU5F1P3",1,5,12,8,2,5,2,4
"32938","TRIM53AP",0,0,0,0,0,0,0,0
"32939","IQANK1",2,4,8,10,6,3,1,6
"32940","MIR205HG",4887,8660,19638,12016,8595,7545,3345,10290
"32941","AKAIN1",0,0,0,0,0,0,0,0
"32942","SRSF1",6474,11212,17013,8970,15659,13608,5775,14171
"32943","TRIM49C",0,0,0,0,0,0,0,0
"32944","UBTFL1",0,0,0,0,0,0,0,0
"32945","FAM230B",0,0,0,0,0,0,0,0
"32946","RAD21L1",0,0,1,0,2,0,0,0
"32947","FAM230E",0,0,0,0,0,0,0,0
"32948","LINC02939",3,11,32,17,12,14,8,10
"32949","SCX",251,634,989,530,713,736,256,1000
"32950","LOC642696",0,1,0,1,0,0,0,0
"32951","SRSF2",5985,9668,16124,8381,13764,11609,5252,12817
"32952","TBC1D22A-AS1",0,2,0,1,2,2,0,2
"32953","DANT2",0,3,9,2,5,6,0,4
"32954","NPIPA3",289,444,813,418,657,619,197,590
"32955","NPIPA2",284,428,762,392,614,555,187,540
"32956","SRSF3",4139,8105,10558,6373,10022,9075,4283,10463
"32957","ZNF487",8,21,34,28,43,41,22,41
"32958","TENT4B",699,1282,1586,999,1683,1629,567,1427
"32959","BMS1P2",94,150,302,174,192,217,85,227
"32960","ARHGEF28",390,697,1581,933,755,668,402,1015
"32961","RAB17",341,544,1530,770,924,725,374,953
"32962","CPSF4L",29,40,85,53,51,40,27,56
"32963","LOC642846",733,1281,1970,1072,2345,2074,698,2022
"32964","RHBDF1",581,1369,1923,1182,997,1002,513,1752
"32965","LINC00205",176,304,713,342,400,259,182,397
"32966","SPATA42",0,0,1,0,0,1,1,2
"32967","ZSCAN31",31,60,200,81,98,66,56,134
"32968","SRSF4",1599,3302,4389,2600,3845,3803,1617,4304
"32969","CIBAR1-DT",0,0,0,1,0,1,0,2
"32970","LOC642929",0,0,0,0,0,0,0,0
"32971","CERNA2",0,0,0,0,0,0,0,0
"32972","INSYN2A",3,6,7,8,8,11,4,10
"32973","LOC642943",0,0,0,0,0,0,0,0
"32974","FLVCR1-DT",78,166,206,119,300,233,105,262
"32975","FAM163B",0,0,0,0,0,0,0,0
"32976","GRIK1-AS1",2,1,2,0,3,2,2,0
"32977","TMEM232",6,8,17,4,9,3,3,6
"32978","CXCR5",583,1526,2079,1386,1388,1449,604,1836
"32979","SRSF5",5747,7968,16073,7425,11726,8510,3893,9310
"32980","SMIM5",9,19,24,25,19,20,10,25
"32981","SLED1",0,3,3,0,4,2,0,0
"32982","C11orf97",0,0,0,0,0,0,0,1
"32983","BAZ2B-AS1",23,18,51,20,53,46,19,46
"32984","SRSF6",6519,10796,19533,10448,13228,11323,5015,13177
"32985","ZC3H11B",251,380,720,402,478,481,214,497
"32986","SMIM15",845,1493,2315,1376,1523,1363,736,1587
"32987","CYMP",0,0,2,0,0,0,0,0
"32988","FAM25A",3,16,17,15,13,21,8,13
"32989","NOC3L",1296,2428,2924,1965,3239,3207,1009,2628
"32990","CCT6P3",156,235,476,245,278,335,99,327
"32991","FBRS",1018,2056,3241,1875,2477,2315,976,2863
"32992","SRSF7",3495,6669,9050,4872,9095,8263,3325,8807
"32993","RNF25",226,497,535,395,467,448,181,526
"32994","LOC643201",42,109,213,146,38,50,37,142
"32995","SOX17",0,0,0,0,0,0,0,0
"32996","TUBBP5",0,1,3,3,1,0,0,1
"32997","GRXCR2",1,0,0,0,0,0,0,0
"32998","TMEM72",0,0,0,0,0,0,0,0
"32999","NSD1",2861,6017,7407,4883,6117,6136,2589,6614
"33000","MAP1LC3B2",42,83,110,79,80,65,38,108
"33001","CCT6P1",253,390,857,436,617,558,212,632
"33002","COP1",739,1633,1920,1314,1714,1663,712,1905
"33003","LMBR1",3254,6530,9280,6061,8900,8377,3301,8956
"33004","XPO4",2283,4864,5969,3936,5939,6506,2063,6410
"33005","SFSWAP",1434,2757,3676,2139,2951,2916,1158,3013
"33006","CT47B1",0,0,0,0,0,0,0,0
"33007",NA,163,396,544,354,465,476,280,719
"33008","NFKBIZ",810,1034,2265,1014,1940,1386,689,1789
"33009","LOC643327",8,25,30,17,32,29,8,39
"33010","ARHGAP9",1,6,6,2,5,6,3,3
"33011","RNASE2CP",0,0,0,0,0,0,0,0
"33012","C15orf62",74,129,251,131,177,147,56,192
"33013","LOC643339",1,1,1,1,3,1,2,3
"33014","LINC01750",0,0,0,0,0,0,0,0
"33015","LINC00452",1,2,2,4,1,0,2,2
"33016","BTBD18",6,4,5,9,3,6,0,10
"33017","TMEM253",18,40,73,47,43,39,20,64
"33018","TARDBPP3",49,91,76,55,77,90,39,116
"33019","SPINK9",0,0,0,0,1,0,1,1
"33020","TRA2B",2574,5107,6760,4275,7048,6489,2792,6808
"33021","PURPL",1,3,3,1,0,0,0,0
"33022","LOC643406",0,0,0,1,0,0,0,0
"33023","LIPK",1,4,2,3,11,16,1,4
"33024","LIPN",0,2,0,1,0,2,0,1
"33025","HS1BP3",161,387,418,280,366,306,148,435
"33026","AZI2",586,939,1415,706,1475,1028,476,970
"33027","TSG1",0,0,0,0,0,0,0,0
"33028","HIF3A",0,0,3,0,1,0,0,0
"33029","LOC643441",0,0,0,0,0,0,0,0
"33030","FAM25E",0,0,0,0,1,0,0,0
"33031","BRDTP1",0,0,0,0,0,0,0,0
"33032","LINC00865",0,0,0,0,0,0,0,0
"33033","DSEL-AS1",2,1,1,1,2,1,2,2
"33034","NXN",456,1349,1520,1091,1008,1190,498,1461
"33035","RNF224",2,11,20,8,1,4,3,3
"33036","LINC02523",0,0,0,0,0,1,0,0
"33037","ZNF862",376,725,1227,670,799,752,314,904
"33038","LINC01189",0,0,2,1,0,0,0,0
"33039","LINC00842",38,80,154,64,50,41,32,72
"33040","SLC35G6",4,18,8,7,2,11,3,9
"33041","CCER2",36,124,123,116,135,158,64,195
"33042","CCDC168",7,22,19,12,10,15,3,18
"33043","MS4A4E",0,0,1,1,0,0,0,1
"33044","GOLGA8N",40,60,89,41,109,74,35,94
"33045","GOLGA6L4",119,184,423,219,197,191,77,228
"33046","PAFAH1B2P2",0,0,0,0,0,0,0,0
"33047","CASC16",0,0,0,0,0,0,0,0
"33048","SCGB1B2P",1,5,5,2,3,6,1,7
"33049","LYPLAL1-DT",1,1,4,0,6,1,1,1
"33050","CASP4LP",0,0,0,0,1,0,0,0
"33051","SIL1",1752,3285,5557,2751,4181,2866,1718,4092
"33052","TRAF3IP2-AS1",45,77,116,65,97,83,27,76
"33053","IKZF4",70,147,211,105,154,120,59,129
"33054","IKZF5",467,716,1266,661,929,856,277,697
"33055",NA,2,3,2,0,1,2,1,1
"33056","CHST8",0,0,1,0,0,0,0,0
"33057","LINC02453",1,1,3,7,5,1,4,5
"33058","USP46-DT",30,54,64,28,84,60,28,65
"33059","MPHOSPH10P1",0,1,1,0,0,1,1,2
"33060","KRTAP24-1",0,0,0,0,0,0,0,0
"33061","KRTAP27-1",0,0,0,0,0,0,0,0
"33062","CNTNAP3P2",237,386,432,249,452,441,131,391
"33063","PGA3",0,0,0,0,0,0,0,1
"33064","ZFP62",911,1346,2341,1246,2460,1824,877,2034
"33065","LINC01128",222,451,655,478,551,590,199,656
"33066","PGA4",0,0,0,0,0,0,0,1
"33067","TMPPE",129,250,474,247,301,276,135,345
"33068","CTAGE9",156,301,497,273,276,300,117,332
"33069","MMP25",44,60,150,82,72,69,33,103
"33070","SPDYE10",21,73,102,64,54,56,26,87
"33071","CBLN3",14,24,44,17,27,10,8,17
"33072","GREM2",1,0,9,1,4,2,2,2
"33073","SFTPB",4,3,3,4,9,0,2,5
"33074","RNF222",0,2,2,4,1,3,4,3
"33075","CRNDE",299,484,644,323,983,794,305,732
"33076","ZMAT3",1093,2172,3095,1770,1151,858,408,842
"33077","GMCL1",569,885,935,551,1475,1227,376,845
"33078","ZNF733P",0,0,0,0,0,0,0,0
"33079","GMCL2",0,2,0,0,0,1,0,1
"33080","TMEM88B",0,0,0,0,0,0,0,0
"33081","ZNF106",1775,3420,4264,2774,4066,4030,1646,4284
"33082","FLJ32255",4,9,10,5,7,6,2,9
"33083","PALS1",1210,2221,3179,1901,2527,2249,1054,2516
"33084","FNDC10",48,65,146,47,115,94,88,94
"33085","HHIP",1,4,4,2,3,5,2,9
"33086","BLVRA",574,1474,1501,983,1379,1392,611,1773
"33087","SFTPC",1,0,0,0,2,0,0,0
"33088","AKTIP",340,481,1178,651,845,697,412,921
"33089","ZNG1F",399,642,1053,599,969,890,355,929
"33090","CDH24",240,412,842,412,900,750,325,1058
"33091","C18orf63",0,0,0,0,0,0,0,0
"33092","CDH22",0,0,0,0,0,0,0,1
"33093","LINC01529",0,0,0,0,0,0,0,0
"33094","FAM25C",2,8,12,7,6,10,4,7
"33095","RPS14P3",24,41,102,58,51,43,19,65
"33096","RGS18",0,0,3,1,1,0,1,1
"33097","GSG1L2",0,0,0,0,0,0,0,1
"33098","GLYCAM1",0,0,0,0,0,0,0,0
"33099","GALNT17",0,0,0,0,0,0,0,0
"33100","PRKAG2-AS2",0,0,1,0,0,0,0,0
"33101","MSH2-OT1",0,1,1,1,2,1,0,1
"33102","SDHAF1",152,356,434,291,353,357,157,527
"33103","SFTPD",3,9,6,3,30,9,6,13
"33104","KLHL25",104,241,328,198,240,229,127,338
"33105","ARL14EPL",0,6,3,3,1,1,1,3
"33106","ARAP3",2095,3734,5217,2924,5065,4652,1721,4907
"33107","GZF1",690,1309,1831,1045,1851,1695,647,1835
"33108","RPL23AP53",216,427,708,412,452,451,174,480
"33109","LOC644135",0,0,0,0,0,0,0,0
"33110","PIRT",0,0,0,0,0,0,0,0
"33111","EXOC1L",0,1,0,0,0,0,0,0
"33112","WIPF3",1,3,8,2,5,3,0,4
"33113","BCRP3",9,13,18,12,10,14,9,17
"33114","DRGX",0,0,0,1,0,0,0,0
"33115","TMEM267",484,738,1484,787,1266,1014,481,1088
"33116","MAPK8IP1P2",1,0,2,3,1,0,0,4
"33117","TMEM168",2373,4293,6018,3875,5476,5297,1742,4655
"33118","SYCE3",0,0,1,1,1,0,0,1
"33119","LOC644189",0,0,0,0,0,0,0,0
"33120","MTMR14",341,854,962,633,476,513,186,565
"33121","NR2F2-AS1",4,3,32,10,7,9,11,23
"33122","SGCA",0,0,0,0,1,0,0,0
"33123","SUSD1",35,43,145,44,57,29,36,42
"33124","DCLRE1C",489,822,1489,779,1084,1026,474,1206
"33125","LOC644215",10,25,45,16,20,27,6,22
"33126","ATG3",664,1432,1734,1170,1928,1749,769,1800
"33127","INF2",2388,4887,7646,4037,5483,5011,2406,6596
"33128","LINC00622",6,13,5,4,8,9,2,1
"33129","KANSL1-AS1",4,5,5,4,5,5,3,9
"33130","SNCA-AS1",0,0,6,3,5,4,1,3
"33131","POLR1E",724,1665,2084,1368,2060,1962,790,2241
"33132","SUDS3",731,1620,1945,1073,1459,1264,553,1282
"33133","TTC31",498,847,1587,836,1237,1031,470,1284
"33134","LOC644277",0,0,0,0,0,0,0,0
"33135","CIAO3",423,1005,1309,737,1107,1105,465,1272
"33136","LOC644285",6,6,18,3,23,29,3,18
"33137","ZDHHC6",1768,2912,4453,2428,4339,3422,1474,3644
"33138","FAM215B",6,13,22,14,13,14,4,14
"33139","SGCB",1426,2124,3559,1862,2464,1835,850,1841
"33140","PCNX4",2349,3674,6372,3461,4404,3909,1566,3701
"33141","ACTR6",314,543,684,372,447,419,178,453
"33142","MT1IP",0,0,13,7,3,0,5,0
"33143","FLJ43315",0,0,0,0,0,0,0,0
"33144","MRPS25",3008,4989,8866,4388,6511,5536,1979,5656
"33145","LINC00244",0,0,0,0,0,0,0,0
"33146","NOM1",1689,3770,4170,3040,3766,4125,1312,4187
"33147","ZCCHC18",32,55,111,50,54,55,13,56
"33148","SGCD",0,2,2,0,0,0,0,0
"33149","DEFB131A",0,0,0,0,0,0,0,0
"33150","TMEM30CP",1,0,0,0,0,0,0,1
"33151","DNAI2",0,0,0,0,0,0,0,0
"33152","SGCG",1,0,0,2,0,0,0,1
"33153","RPL13AP6",11,29,31,25,18,29,7,44
"33154","NKX2-4",0,0,0,0,0,0,0,0
"33155","SMIM10",0,0,0,0,0,0,0,0
"33156","LOC644554",0,0,0,0,0,0,0,0
"33157","PPIAL4G",3,7,1,3,1,10,4,7
"33158","SMIM10L2B",4,4,10,5,5,5,3,5
"33159","SGK1",631,1256,3039,2251,1383,1118,636,1913
"33160","INTS4P2",34,57,56,60,68,101,27,98
"33161","TPTE2P2",1,1,1,0,0,0,0,1
"33162","LOC644634",39,80,190,90,98,100,48,154
"33163","APOOP5",2,0,0,1,0,3,1,1
"33164","LOC644656",53,123,168,92,171,165,40,144
"33165","RAD21-AS1",63,136,132,92,178,192,46,135
"33166","LOC644669",0,0,0,0,0,0,0,1
"33167","CLDN25",0,0,0,0,0,0,0,0
"33168","CDRT15P2",0,0,0,0,0,0,0,0
"33169","SCG5",12,36,35,23,47,42,15,37
"33170","LIMD1-AS1",184,334,557,283,490,418,216,498
"33171","SAGE2P",0,0,0,0,0,0,0,0
"33172","TMPRSS11GP",0,0,2,0,0,0,0,0
"33173","MFFP2",1,0,0,0,0,1,0,1
"33174","CSMD1",0,1,0,0,0,0,0,0
"33175","LINC02604",43,82,268,125,94,76,33,126
"33176","SGSH",884,1785,3674,1959,2019,1732,1030,2852
"33177","PAK6-AS1",0,1,4,0,1,1,0,2
"33178","FAM83G",962,2148,2552,1634,2238,2298,842,2471
"33179","LINC01829",0,0,0,0,0,0,0,1
"33180","PHGR1",0,0,0,0,0,2,0,0
"33181","NBPF13P",1,0,0,0,1,1,0,0
"33182","SLC12A2-DT",263,617,702,417,842,707,324,751
"33183","MEIG1",2,2,1,1,6,3,3,2
"33184","SGTA",1491,4184,4509,3334,3767,4604,1729,5013
"33185","GCC2-AS1",14,30,44,31,35,35,18,35
"33186","LINC02315",0,0,0,0,0,0,0,1
"33187","LINC00235",5,11,9,2,11,10,2,18
"33188","LOC644936",0,0,1,0,0,0,1,0
"33189","RASSF10",1,2,8,9,8,9,5,29
"33190","KRT16P3",35,81,42,51,79,108,23,93
"33191","ACTG1P20",70,113,188,92,132,122,36,151
"33192","TNRC18P1",0,0,4,0,2,1,3,0
"33193","ALG1L2",2,11,14,4,13,7,2,11
"33194","TPSB2",0,0,0,0,0,0,0,0
"33195","THRB-AS1",0,4,5,0,2,1,0,3
"33196","SMIM23",0,1,0,0,1,0,0,0
"33197","PIK3CD-AS1",0,0,0,0,0,0,0,0
"33198","BLVRB",126,310,515,256,402,249,302,542
"33199","SH3BGR",7,18,22,8,21,17,9,13
"33200","EVPLL",14,16,66,29,20,14,20,40
"33201","NFIA-AS1",2,0,3,0,1,0,0,2
"33202","GAGE13",0,1,0,0,0,0,0,0
"33203","CPEB1",7,13,15,13,13,12,8,20
"33204","GAGE12G",0,0,0,0,0,0,0,0
"33205","COL25A1-DT",0,0,0,0,0,0,0,0
"33206","SH3BGRL",379,690,997,497,744,610,369,631
"33207","CLRN2",0,0,1,0,0,0,0,0
"33208","CCNI2",22,38,37,33,20,23,6,28
"33209","PPIAL4D",0,0,0,0,0,0,1,0
"33210","CBX3P2",12,12,23,8,24,17,11,18
"33211","LSP1P5",14,25,49,33,30,33,14,42
"33212",NA,0,0,0,0,0,0,0,0
"33213","TEKT3",1,0,5,1,1,0,0,0
"33214","LOC645188",0,0,0,0,0,0,0,0
"33215","LINGO3",0,0,0,0,0,0,0,0
"33216","SH3BP2",765,1256,1936,973,1749,1386,705,1897
"33217","GOLGA6L24",0,0,0,0,0,0,0,0
"33218","LINC00693",0,0,0,0,0,0,1,0
"33219","EIF3J-DT",94,148,229,159,200,161,77,213
"33220","MNX1-AS1",6,5,16,5,12,9,3,14
"33221","LOC645261",0,0,2,1,0,0,0,3
"33222","ITSN1",1000,2017,3318,2029,2294,2024,1143,2696
"33223","LINC01896",0,0,0,0,0,0,0,0
"33224","LINC00461",0,0,0,0,0,0,0,0
"33225","FAM86C2P",40,77,108,84,174,148,49,142
"33226","SNRPD2P2",1,0,0,0,0,1,0,0
"33227","PRAMEF36P",0,0,0,0,0,0,0,0
"33228","MIR3976HG",0,0,0,0,0,0,0,0
"33229","PRAMEF26",0,0,0,0,0,0,0,0
"33230","GGT8P",16,33,75,31,39,42,19,69
"33231","TMEM200C",0,0,0,0,0,0,0,0
"33232","PRAMEF33",0,0,0,0,0,0,0,0
"33233","USP17L4",0,0,0,0,0,0,0,0
"33234","PRAMEF19",0,0,0,0,0,0,0,0
"33235","PRAMEF20",0,0,0,0,0,0,0,0
"33236","TMEM191C",7,18,23,15,14,18,9,17
"33237","FUT8-AS1",15,20,12,8,32,18,9,13
"33238","ARRDC5",29,76,90,58,58,80,35,95
"33239","LINC01625",0,0,0,0,0,0,0,0
"33240","CEP170P1",125,226,238,170,230,220,78,237
"33241","LOC645485",0,0,0,0,2,0,0,1
"33242","SH3GL1",1259,3789,4195,3105,3601,4370,1739,5578
"33243","SEPTIN7P14",59,94,262,109,164,139,65,157
"33244","FAM138A",0,0,0,0,0,0,0,0
"33245","FAM238A",0,0,0,0,0,0,0,0
"33246","IGFL2-AS1",70,164,355,183,130,126,116,273
"33247","LHFPL3-AS1",0,0,0,0,0,0,0,0
"33248","SH3GL2",0,0,2,2,2,1,1,4
"33249","WFDC21P",51,85,186,97,151,96,96,230
"33250","FLJ42627",85,120,331,121,146,93,84,148
"33251","ASH1L-AS1",66,120,180,96,141,182,63,178
"33252","POU5F1P4",0,3,2,2,1,0,0,3
"33253","RPL13AP3",1,2,2,3,2,3,2,1
"33254","LINC00520",8,26,13,13,18,26,4,23
"33255","SH3GL3",3,2,3,5,6,3,2,5
"33256","ZNF890P",4,7,7,5,7,3,4,9
"33257","MT1HL1",0,0,0,0,0,0,0,0
"33258","GOLGA6FP",0,0,0,1,0,0,0,1
"33259","ALDH8A1",1,3,6,4,6,6,3,5
"33260","ANKRD36BP2",0,0,1,1,0,3,1,0
"33261","NDST4",0,0,0,0,2,1,1,0
"33262","SH3GL1P1",17,29,49,24,24,20,12,36
"33263","CLEC7A",0,0,0,1,0,0,0,0
"33264","CCDC154",1,6,16,0,5,5,0,9
"33265","GPR135",172,285,648,265,383,356,129,327
"33266","SEBOX",1,0,2,0,0,1,0,3
"33267","USP17L3",0,0,0,0,0,0,0,1
"33268","TMEM14EP",0,0,2,0,0,0,0,0
"33269","MAGEB17",0,1,0,0,0,0,1,1
"33270","RPS7P5",0,0,0,0,0,0,0,0
"33271","SH3GL1P2",2,6,21,5,9,16,4,16
"33272","TSPY2",0,0,0,0,0,0,0,0
"33273","RBMY3AP",0,0,0,0,0,0,0,0
"33274","LINC01822",0,0,0,0,0,0,0,0
"33275","TTTY15",0,0,0,0,0,0,0,0
"33276","SVIL2P",2,3,5,6,5,2,3,2
"33277","RPS18P9",36,61,111,50,99,64,30,75
"33278","SPATA31C2",0,0,0,0,0,0,0,0
"33279","LOC645967",9,11,9,2,29,23,4,9
"33280","PABPC1L2B",0,0,0,0,0,0,0,0
"33281","MOSPD3",84,185,193,200,179,173,90,217
"33282","GIGYF1",2981,6184,9019,5541,7723,8016,2770,8800
"33283","NAP1L6P",0,0,0,0,0,0,0,0
"33284","BNC1",3165,6832,7217,4754,6716,6496,2414,6012
"33285","PLA2G2F",5,0,3,0,6,0,0,2
"33286","SLC35G4",0,0,0,0,0,0,0,0
"33287","VPS16",861,1904,2295,1445,2275,2138,895,2450
"33288","CBY3",15,24,31,21,39,31,14,38
"33289","ADORA2A-AS1",2,7,6,2,12,6,2,6
"33290","RAET1K",12,22,32,20,40,34,14,39
"33291","LINC03030",1,3,11,0,0,2,2,5
"33292","LOC646030",5,9,24,18,15,11,3,12
"33293","POM121L10P",16,21,26,18,17,29,11,25
"33294","CHEK2P2",0,0,0,1,0,1,1,0
"33295","SHB",276,574,797,492,515,577,204,595
"33296","LINC00643",0,0,3,0,0,0,1,0
"33297","TERF1P7",14,18,31,15,16,23,15,22
"33298","LRRC77P",0,0,0,0,0,0,0,0
"33299","C16orf90",0,1,1,1,1,0,2,1
"33300","SHBG",4,5,9,4,2,7,3,4
"33301","BASP1P1",0,0,0,0,0,0,0,0
"33302","LOC646214",80,89,296,102,171,127,60,143
"33303","LINC02223",0,0,0,0,0,0,0,0
"33304","CXADRP2",1,1,4,4,1,0,2,3
"33305","LACTBL1",0,0,0,0,0,0,0,0
"33306","LINC01704",14,63,34,30,33,22,7,34
"33307","PDCD6IPP2",27,62,94,67,62,84,33,96
"33308","AZGP1P1",0,0,0,0,1,2,1,1
"33309","COL6A4P2",0,0,0,0,0,0,0,0
"33310","LINC00607",1,1,2,0,0,3,2,3
"33311","IGHV1OR15-3",0,0,0,0,0,0,0,0
"33312","ZBTB44-DT",0,0,0,1,1,1,1,1
"33313","REREP3",2,7,5,5,9,7,1,5
"33314","SHC1",8408,15743,23935,11829,15180,12819,6124,13667
"33315","TPTE2P1",1,3,5,6,0,1,4,6
"33316","EBF2",0,2,1,0,1,0,0,0
"33317","SPINK8",0,0,0,0,0,1,0,2
"33318","MFSD14A",2591,4249,6764,3712,4979,3895,1639,3707
"33319","ARIH2OS",29,45,57,28,58,58,32,53
"33320","C19orf67",0,3,1,0,4,1,0,0
"33321","LOC646471",162,284,668,308,309,195,120,251
"33322","SPANXD",0,0,2,0,0,0,0,1
"33323","FABP9",0,0,0,0,0,0,0,0
"33324","FABP12",0,0,1,0,1,0,1,0
"33325","C3orf84",0,0,0,0,0,0,0,0
"33326","FAM90A27P",0,0,0,0,0,0,0,0
"33327","CSRNP1",137,317,322,161,294,312,99,303
"33328","LINC02743",0,0,0,0,0,0,0,0
"33329","LOC646548",0,0,0,0,0,0,0,1
"33330","HHIP-AS1",0,0,7,1,6,0,1,1
"33331","LINC03007",0,0,1,0,0,1,0,0
"33332","IGF2BP2-AS1",14,22,33,24,16,14,6,11
"33333","C4orf51",91,171,325,176,190,171,85,216
"33334","URAD",0,0,0,0,0,0,0,0
"33335","BCL10-AS1",14,27,39,16,26,24,12,25
"33336","LYPD8",0,0,0,0,0,0,0,0
"33337","SPANXC",2,0,3,1,1,1,0,1
"33338","SBK2",0,0,2,0,0,0,0,0
"33339","LOC646652",3,6,19,7,5,15,1,12
"33340","SYNDIG1L",9,18,26,24,8,5,2,22
"33341","NIPBL-DT",234,282,559,244,533,429,174,446
"33342","LINC02618",1,0,0,1,1,2,0,1
"33343","LOC646736",0,0,1,0,0,0,1,1
"33344","PRSS40B",0,0,0,0,0,0,0,0
"33345","TRIM64C",0,0,0,0,0,0,0,0
"33346","LOC646762",319,805,1225,843,1067,1236,496,1420
"33347","ZAR1L",1,2,6,3,2,0,0,3
"33348","FBXW4",297,626,732,412,686,543,259,638
"33349","CYP4F62P",0,0,0,0,0,0,0,0
"33350","LOC646813",0,0,0,0,0,0,0,1
"33351","SETSIP",16,54,77,47,50,57,29,85
"33352","ANAPC1",2574,5195,6090,3986,6383,6231,1839,5062
"33353","FAM227A",67,49,148,50,146,80,59,97
"33354","RNF225",1,1,0,1,0,3,0,3
"33355","ZNF723",0,0,0,0,0,0,0,0
"33356","GORASP1",800,1543,2105,1314,1797,1696,636,1933
"33357","SH2D7",0,0,0,0,0,0,0,1
"33358","SHH",0,0,0,0,0,0,0,0
"33359","LOC646903",39,29,64,27,76,53,19,54
"33360","ZNF285CP",0,0,0,0,1,0,0,0
"33361","CTAGE1",1,1,4,4,3,6,0,2
"33362","LOC646938",1,1,1,1,1,3,0,1
"33363","MINDY4B",0,0,0,0,0,2,1,0
"33364","PRSS56",0,0,0,0,0,0,0,0
"33365","HRCT1",109,200,461,199,262,181,139,360
"33366","RALGPS2-AS1",12,14,35,19,23,26,16,36
"33367","LINC00598",3,16,26,10,29,10,6,18
"33368","TMPRSS3",47,44,448,146,101,38,161,255
"33369","SHMT1",440,910,1151,791,1316,1193,573,1408
"33370","YY1P2",0,0,0,0,0,0,0,0
"33371","C6orf132",552,1494,2324,1896,1254,1391,936,2864
"33372","PA2G4P4",78,162,179,113,198,214,68,214
"33373","GOLGA6L10",64,109,222,104,138,130,41,160
"33374","SPATA31A1",0,0,0,0,0,0,0,0
"33375","DHX9-AS1",65,189,232,161,306,263,114,290
"33376","COPS7B",717,1373,2396,1359,1892,1700,864,2195
"33377","STMP1",729,1493,1738,1221,1503,1418,555,1232
"33378","NUCKS1",10665,20474,24240,14517,27879,25542,13795,27500
"33379","LINC01192",0,0,0,0,0,0,0,0
"33380","HS3ST6",0,0,3,0,1,0,0,0
"33381","EMBP1",198,321,211,135,340,320,65,151
"33382","SRGAP2B",952,1685,2366,1265,1993,1867,818,1877
"33383","PDIA2",2,0,1,0,0,0,0,0
"33384","C13orf42",0,1,0,0,1,0,0,1
"33385","TRG-CCC2-2",0,0,0,0,1,0,0,1
"33386","SERPINE3",141,251,460,250,311,296,119,321
"33387","UNKL",221,365,730,317,527,419,247,564
"33388","RPS16P5",1,1,0,0,0,0,0,0
"33389","SHMT2",2619,5629,7374,4644,7245,6921,2828,7895
"33390","MROH3P",13,5,8,4,9,8,3,6
"33391","ASCL5",1,0,2,1,1,6,0,6
"33392","LOC647264",0,0,1,0,0,0,0,0
"33393","RD3L",0,1,0,0,0,0,0,0
"33394","CTAGE11P",2,1,4,1,3,4,2,4
"33395","SHOX",0,0,0,0,0,0,0,0
"33396","GMNC",2,5,4,3,7,2,3,4
"33397","TEX22",9,14,32,15,23,17,9,24
"33398","LINC02026",0,1,0,0,0,2,0,2
"33399","LINC00254",0,0,0,0,0,0,0,0
"33400","SHOX2",197,217,523,171,454,279,171,361
"33401","WDR13",935,1781,2658,1235,1744,1499,680,1634
"33402","SMAP2",412,1022,1012,632,1112,1027,437,1034
"33403","METTL17",1163,2129,3059,1874,2594,2253,936,2644
"33404","ACBD3",1699,3196,4697,2754,3283,3021,1441,3441
"33405","MFSD1",1763,2686,5131,2532,3658,2451,1344,2948
"33406","FRG2EP",0,0,1,0,0,0,0,0
"33407","PLPPR2",890,2524,3212,2344,2413,2737,1080,3428
"33408","SMURF2",969,2032,3995,2619,1883,1848,1114,2901
"33409","CCDC136",130,254,527,299,403,409,131,475
"33410","SMYD3",220,534,633,355,558,553,206,524
"33411","RUSF1",998,1977,2999,1748,2464,2032,988,2684
"33412","ATPAF1",356,630,1038,629,970,807,484,1022
"33413","MTARC1",324,354,1205,491,1347,703,584,1007
"33414","ANHX",0,0,0,0,0,0,0,0
"33415","TNS3",1512,3857,4827,2793,4203,4064,2396,6334
"33416","SI",0,0,0,0,0,0,0,0
"33417","FHIP2B",1493,3488,4953,2979,3034,3184,1280,4193
"33418","PARP12",842,1827,3324,1740,2287,2291,853,2668
"33419","GAREM1",453,863,810,427,846,651,338,621
"33420","ZNF574",311,1051,1154,927,949,1179,475,1502
"33421","CREB3L2",2789,6120,8805,6408,6455,6434,2659,7502
"33422","S100PBP",454,777,1293,655,981,795,437,998
"33423","IPPK",341,657,995,564,750,682,349,923
"33424","MEAF6",606,1257,1657,973,1341,1194,578,1335
"33425","SIAH1",323,578,933,497,694,639,297,665
"33426","CCDC14",2147,2775,6554,2849,4852,3731,1753,4414
"33427","ILRUN",1254,2778,3504,2067,3031,2819,1508,3495
"33428","ENGASE",1079,1909,3350,1643,2745,2325,945,2703
"33429","PCED1A",761,1486,2399,1277,1749,1494,647,1943
"33430","C11orf1",81,194,270,155,226,190,130,319
"33431","RMND5B",833,1974,2736,1696,2412,2365,1129,3067
