"","SYMBOL","GSM1447365","GSM1447366","GSM1447367","GSM1447368","GSM1447370","GSM1447371","GSM1447372","GSM1447373"
"32109","TP53INP2",35,20,43,17,26,34,55,66
"32110","SRPRB",68,58,88,85,60,173,134,435
"32111","ENOPH1",16,10,17,6,7,9,28,13
"32112","RHOU",10,11,21,8,25,21,22,33
"32113","LINC00474",0,0,0,0,1,0,0,0
"32114","NLRC4",0,0,1,0,2,10,2,2
"32115","TRAPPC1",2923,2477,3268,2744,3111,5197,4806,5026
"32116","ZBED5",21,25,30,27,17,15,34,20
"32117","CREBZF",22,23,39,24,22,33,33,23
"32118","PCTP",7,3,3,7,10,11,9,8
"32119","ABHD17C",5,0,3,0,1,2,7,2
"32120","RPRD1B",14,37,59,30,38,30,59,105
"32121","ZNF71",9,8,11,17,9,20,21,11
"32122","ZNF77",3,2,3,3,3,6,7,12
"32123","INIP",19,72,79,57,18,60,72,60
"32124","JAM2",2,0,8,3,4,2,4,7
"32125","OVOL2",0,0,0,0,0,0,0,0
"32126","LY6G5B",0,1,0,0,0,0,2,0
"32127","PRUNE1",5,8,1,8,3,12,18,8
"32128","MYL7",0,1,0,0,1,0,1,0
"32129","ZNF462",30,16,32,29,18,55,54,58
"32130","BBS4",21,34,45,23,24,60,49,45
"32131","ZNF250",9,10,33,23,17,18,19,28
"32132","OPRPN",1,0,0,0,0,0,0,0
"32133","ARHGAP22",619,653,693,535,534,613,1057,500
"32134","OSTC",28,21,30,21,26,32,39,29
"32135","SCAF1",389,394,355,206,115,321,593,211
"32136","KMT2C",26,60,56,46,60,70,62,84
"32137","CACTIN",81,73,78,54,48,126,162,119
"32138","PRODH2",0,0,0,0,1,0,0,0
"32139","DNASE2B",0,1,2,1,0,1,0,0
"32140","DLGAP3",3,4,3,1,1,1,3,6
"32141","EPS15L1",90,109,139,102,85,197,186,153
"32142","SELENOK",118,129,187,131,100,168,211,179
"32143","SINHCAF",14,15,11,16,2,15,27,7
"32144","RBM25",797,1572,2447,1507,698,1276,1855,639
"32145","DMRT3",0,0,0,0,0,0,0,1
"32146","WIZ",216,197,176,95,66,148,328,188
"32147","MID1IP1",57,39,54,50,45,93,115,61
"32148","ABRACL",37,23,28,32,19,26,40,15
"32149","RRAGD",43,33,42,38,18,77,77,102
"32150","MYOZ1",0,0,0,0,0,0,0,0
"32151","LY6G6D",0,1,0,0,0,0,1,1
"32152","PRM3",0,0,0,0,0,0,0,1
"32153","SNX6",100,119,191,130,178,225,219,369
"32154","MPP4",0,0,3,1,1,1,1,0
"32155","PZP",0,2,0,0,0,0,0,0
"32156","QARS1",1812,1665,1698,1909,1698,3360,3090,2131
"32157","BCAT1",0,0,0,1,3,1,1,2
"32158","QDPR",0,0,0,0,1,0,0,1
"32159","RAB1A",83,72,118,74,112,72,167,110
"32160","RAB2A",295,203,342,240,250,301,419,294
"32161","RGL2",386,345,585,411,542,606,686,895
"32162","RAB3A",245,146,261,131,215,151,212,398
"32163","RAB3B",3,9,8,2,2,6,3,9
"32164","RAB3IL1",63,73,62,44,28,54,61,32
"32165","RAB4A",30,20,23,15,26,20,31,17
"32166","RAB5A",81,60,59,71,68,82,112,75
"32167","RAB5B",138,128,118,159,144,202,207,120
"32168","BCAT2",184,123,138,149,78,429,346,251
"32169","RAB6A",17,18,34,19,16,23,68,26
"32170","MAP4K2",163,127,211,140,132,221,261,203
"32171","RAB13",126,147,213,200,94,254,242,135
"32172","RAB27A",42,31,20,24,18,20,25,15
"32173","RAB27B",1,4,7,1,7,2,1,10
"32174","RABGGTA",492,716,1150,404,1066,667,1227,1513
"32175","RABGGTB",6,7,8,5,6,6,8,10
"32176","RABIF",33,37,70,39,40,39,59,109
"32177","RAB5C",769,724,997,554,822,704,963,866
"32178","RAC1",4291,3818,4104,4464,2472,6822,7946,5697
"32179","RAC2",1,1,0,0,2,0,0,1
"32180","RAC3",28,27,21,31,10,36,31,12
"32181","RAD9A",6950,5898,6837,5520,4912,8463,9103,5222
"32182","RAD17",8,10,8,11,6,9,21,6
"32183","RAD21",255,265,341,402,249,838,755,499
"32184","RAD23A",1637,1563,1885,1524,1087,3035,3166,1648
"32185","RAD23B",148,130,135,153,96,160,229,116
"32186","RAD51",4,3,3,7,3,17,8,4
"32187","RAD51C",17,19,20,29,46,43,41,104
"32188","RAD51B",9,12,40,17,32,17,18,104
"32189","MOK",49,28,22,42,20,65,52,20
"32190","RAD51D",140,145,81,201,56,227,206,44
"32191","RAD52",12,30,19,34,19,90,53,33
"32192","RAF1",91,72,139,79,90,134,180,137
"32193","RAG1",0,1,0,0,0,0,0,1
"32194","RAG2",0,0,1,0,0,0,0,0
"32195","RALA",50,39,44,42,51,87,84,94
"32196","IL22RA1",0,0,0,0,0,0,0,0
"32197","PGAP6",2503,2379,2491,1459,1638,2224,3325,2357
"32198","RALB",143,245,534,154,235,177,285,302
"32199","ACTA2",47,114,337,29,316,48,177,384
"32200","BCHE",20,19,25,34,34,28,27,29
"32201","RALGDS",73,115,111,90,109,127,141,108
"32202","RAN",198,125,184,218,179,270,289,310
"32203","RANBP1",163,142,154,164,57,165,319,124
"32204","RANBP2",24,17,32,19,17,14,32,29
"32205","RANGAP1",1479,1513,1896,1729,1425,2986,3155,2520
"32206","RAP1A",39,41,53,51,58,68,73,114
"32207","IL21",0,0,0,0,0,0,0,2
"32208","RAP1B",823,626,1102,912,1140,1033,1225,1453
"32209","CARD18",0,0,0,0,0,0,0,0
"32210","ENPP5",0,0,0,0,0,0,0,0
"32211","RAP1GAP",0,1,9,3,16,2,2,23
"32212","RAP1GDS1",17,10,11,12,13,19,20,17
"32213","RAP2A",7,5,11,6,9,3,9,14
"32214","RAP2B",11,28,43,16,32,19,89,47
"32215","RAPSN",1,3,3,1,5,0,5,5
"32216","RARA",143,119,136,69,32,131,209,96
"32217","RARB",2,1,1,1,0,2,0,2
"32218","RARG",0,0,0,0,0,0,0,1
"32219","RARS1",53,60,87,46,50,53,103,63
"32220","RARRES1",0,0,0,0,0,0,0,0
"32221","RARRES2",9,7,11,5,7,14,8,9
"32222","PLAAT4",2414,2968,6671,2647,5711,3483,5329,6822
"32223","RASA1",8,4,2,6,4,4,8,1
"32224","RASA2",5,10,12,17,8,11,14,5
"32225","RASGRF1",1,4,6,1,5,2,3,5
"32226","RASGRF2",0,1,3,1,1,1,1,3
"32227","RB1",33,22,29,17,22,10,37,19
"32228","ARID4A",22,39,33,52,24,44,56,27
"32229","HIVEP3",858,2107,993,2221,1227,1451,996,670
"32230","KDM5A",189,271,415,277,201,551,534,323
"32231","EVA1C",7,11,8,9,10,6,4,10
"32232","ACE2",0,1,0,0,0,0,0,2
"32233","TLNRD1",32,45,54,27,16,37,51,25
"32234","NTN4",0,3,0,0,2,2,3,5
"32235","RBBP4",219,290,275,239,75,208,335,71
"32236","CACNG8",17,21,23,14,12,18,30,13
"32237","CACNG7",0,0,0,0,0,0,0,1
"32238","CACNG6",0,0,0,0,1,0,0,0
"32239","UBL5",665,383,893,589,1171,792,909,2536
"32240","RBBP5",323,455,546,365,286,420,596,237
"32241","BCKDHA",544,416,427,523,339,763,740,409
"32242","RBBP6",1352,2119,4084,2204,2309,2217,2584,3189
"32243","SIGIRR",1115,966,963,934,566,1376,1518,580
"32244","RBBP7",54,34,54,56,44,40,75,43
"32245","RBBP8",29,34,34,54,23,147,80,62
"32246","RBL1",17,11,10,27,5,91,62,43
"32247","PRDM12",0,1,0,0,0,0,0,0
"32248","PRDM13",0,0,0,0,0,0,0,1
"32249","PLEKHA1",37,41,42,54,11,64,65,24
"32250","PLEKHA2",30,57,36,29,10,27,59,8
"32251","RBL2",4,2,4,5,3,4,8,6
"32252","HRH4",0,3,1,1,1,1,0,1
"32253","TRPV4",0,0,3,2,3,0,0,6
"32254","SCPEP1",74,67,108,47,92,36,81,86
"32255","SENP2",31,41,32,19,16,45,45,28
"32256","ALOXE3",0,0,2,0,1,0,1,0
"32257","GNB4",232,366,474,219,179,242,439,178
"32258","ZNF350",4,1,8,4,5,10,7,9
"32259","KLHL12",22,16,19,13,21,19,45,14
"32260","RBM3",406,553,788,347,309,293,666,314
"32261","RXFP1",0,0,0,2,0,0,0,0
"32262","PBOV1",1,1,2,0,0,4,2,2
"32263","LGR6",3,1,4,1,1,5,3,6
"32264","TMEM35A",0,0,0,0,0,0,0,0
"32265","RBM4",115,208,285,227,147,374,403,230
"32266","RBMS1",87,122,77,118,90,94,172,96
"32267","RBMS2",56,91,105,67,103,192,238,333
"32268","BCKDHB",15,8,18,17,21,15,16,16
"32269","RBMY1A1",0,0,0,0,0,0,0,0
"32270","RBP1",0,0,1,0,0,0,1,0
"32271","RBP2",0,0,0,0,0,0,0,1
"32272","SNORD101",0,0,0,0,0,0,0,0
"32273","SNORD100",0,0,0,0,0,0,0,0
"32274","SNORA33",0,0,0,0,0,0,0,1
"32275","ZFAT-AS1",0,0,0,0,0,0,0,0
"32276","HAS2-AS1",1,2,1,4,2,2,2,2
"32277","CPLX3",0,2,36,0,37,0,1,91
"32278","NPS",0,0,0,0,0,0,0,0
"32279","RBP3",0,0,0,0,0,0,0,0
"32280","CCND1",4,14,84,11,47,15,23,78
"32281","RBP4",0,0,0,0,0,0,0,0
"32282","SNORD16",1,0,0,0,0,0,1,1
"32283","SNORD18A",0,0,0,0,0,0,0,0
"32284","SNORD18B",0,0,0,0,0,0,0,0
"32285","SNORD18C",0,0,0,0,0,0,0,0
"32286","SMG1P5",2,3,2,0,2,2,3,2
"32287","PGM5P2",1,10,11,3,4,28,10,46
"32288","RCN1",319,371,538,464,495,1911,1450,1470
"32289","RCN2",48,49,89,52,43,57,56,59
"32290","OPN1LW",0,0,1,0,0,0,0,0
"32291","RCVRN",0,1,2,0,0,0,2,1
"32292","RDH5",4,2,3,2,2,5,7,9
"32293","BCL2",71,76,156,55,131,65,142,159
"32294","PRPH2",3,2,2,1,6,2,9,10
"32295","RDX",439,595,597,546,212,757,750,433
"32296","RECQL",35,29,31,34,23,32,47,30
"32297","REL",321,464,472,354,197,523,632,194
"32298","REG1A",0,0,0,0,0,0,0,0
"32299","REG1B",0,0,0,0,0,0,0,0
"32300","REG1CP",0,0,0,1,0,0,0,0
"32301","BCL2A1",3,2,1,3,1,1,1,1
"32302","RELA",120,128,155,114,115,725,596,717
"32303","RELB",225,176,261,141,183,236,308,297
"32304","REN",0,0,0,0,2,0,0,2
"32305","RENBP",14,15,7,1,2,2,5,8
"32306","UPF1",618,394,771,379,396,742,979,762
"32307","DPF2",272,350,482,281,283,602,689,419
"32308","REST",103,192,281,154,63,165,231,63
"32309","RET",0,3,4,0,1,1,0,3
"32310","BCL2L1",489,605,694,405,319,659,860,622
"32311","REV3L",44,65,103,83,61,103,106,111
"32312","RFC1",192,171,193,270,62,423,288,98
"32313","RFC2",99,32,33,81,29,96,63,49
"32314","RFC3",45,17,8,49,17,65,51,15
"32315","RFC4",26,11,14,26,10,19,9,9
"32316","RFC5",49,20,30,54,22,97,57,43
"32317","RFNG",582,477,368,371,192,419,767,337
"32318","TRIM27",108,86,181,108,121,255,237,305
"32319","RFPL1",0,0,2,1,1,0,2,4
"32320","RFX1",220,203,122,139,52,246,384,106
"32321","BCL2L2",48,46,36,38,45,45,74,42
"32322","RFX2",5,5,6,6,3,11,8,9
"32323","RFX3",8,12,26,10,25,14,20,51
"32324","RFX4",0,2,0,0,1,2,0,2
"32325","RFX5",41,62,49,49,56,54,98,58
"32326","RFXAP",36,29,38,31,9,17,52,12
"32327","RGR",1,1,1,5,4,0,1,0
"32328","RGS1",0,0,0,0,0,1,0,0
"32329","RGS2",77,98,207,105,79,62,112,58
"32330","RGS3",81,70,66,78,46,111,117,29
"32331","RGS4",48,56,103,75,93,96,126,81
"32332","ACTB",6829,16240,18229,20443,24439,62752,61250,53884
"32333","RGS7",0,0,1,0,0,0,0,0
"32334","RGS10",14,8,7,3,7,8,12,15
"32335","RGS12",583,449,455,415,290,684,687,312
"32336","RGS13",0,0,0,0,0,0,0,0
"32337","RGS16",34,23,126,59,96,19,34,160
"32338","RHAG",1,1,4,0,2,1,0,6
"32339","RHCE",45,39,61,44,40,39,62,64
"32340","RHD",2,1,2,0,2,0,2,3
"32341","RHEB",56,40,47,58,61,35,68,72
"32342","RHO",0,0,0,0,1,0,0,1
"32343","GRK1",4,2,4,1,1,12,1,2
"32344","RLN1",0,0,0,1,2,0,0,1
"32345","RIT2",0,0,0,0,0,0,0,0
"32346","RING1",41,22,39,29,23,332,74,292
"32347","RIT1",34,36,42,49,38,46,65,48
"32348","RLBP1",0,0,0,0,0,0,0,0
"32349","RLF",2,3,8,6,6,9,6,19
"32350","RLN2",0,0,0,0,0,0,0,1
"32351","BCL3",731,887,1444,453,802,781,1391,1111
"32352","RMRP",8,6,19,22,6,21,7,5
"32353","RN7SL1",276,299,279,761,258,2954,380,366
"32354","AFAP1",101,116,308,104,234,172,241,432
"32355","GPBP1L1",34,39,34,42,40,66,78,35
"32356","MYG1",874,636,511,675,370,1054,1148,349
"32357","FAM3A",894,872,917,790,540,1094,1269,638
"32358","RNASE1",0,0,1,1,1,3,1,18
"32359","RNASE2",0,0,0,0,0,0,0,0
"32360","RNASE3",0,0,0,0,0,0,0,0
"32361","AVPI1",8,3,7,12,10,10,19,32
"32362","RNASE4",1,2,7,2,4,3,8,10
"32363","TSKS",0,0,0,0,0,0,0,1
"32364","SLC25A19",90,71,80,77,59,130,124,58
"32365","RNASE6",0,0,0,0,0,0,0,0
"32366","BCL6",3,5,31,4,18,6,6,110
"32367","EDA2R",28,111,189,43,170,57,195,233
"32368","RNASEL",4,4,6,7,7,11,11,3
"32369","EXOC4",345,311,379,491,328,1011,848,449
"32370","SNORA63",0,0,0,0,0,0,0,0
"32371","TGIF2",12,17,6,28,4,54,52,16
"32372","CDH26",8,8,7,10,10,6,9,10
"32373","TTTY2",1,1,1,0,0,2,1,13
"32374","SNORA62",0,0,0,0,0,0,0,0
"32375","RNF2",10,13,15,11,10,10,31,15
"32376","BRD2",1352,1363,1884,1650,1279,3337,2752,3305
"32377","BPESC1",3,3,2,8,3,0,2,6
"32378","BACH2",14,9,18,32,18,11,14,26
"32379","RNF4",43,37,62,41,58,62,74,166
"32380","RNF5",56,29,36,55,37,52,70,34
"32381","ELOVL5",122,117,201,111,174,220,256,228
"32382","SLC5A7",0,0,0,1,0,0,1,0
"32383","HAPLN2",3,0,3,3,7,1,3,1
"32384","SAV1",598,1019,1140,787,548,946,1241,399
"32385","TRMT11",10,3,5,6,4,14,8,0
"32386","MRPS35",12,12,8,15,12,25,23,31
"32387","APOBEC3G",29,27,63,16,79,41,75,100
"32388","RNF6",46,46,42,50,43,56,63,50
"32389","PPCDC",237,211,194,284,151,336,322,110
"32390","NIF3L1",30,29,28,30,9,31,33,17
"32391","CCDC90B",20,15,24,9,21,9,30,30
"32392","FASTKD5",15,9,17,10,26,37,23,31
"32393","CCDC81",11,3,6,6,9,6,5,11
"32394","HPSE2",0,4,8,2,10,5,6,17
"32395","AASDHPPT",17,10,14,25,15,28,23,17
"32396","BCL7A",85,100,99,80,24,111,149,40
"32397","RNH1",2027,1623,2569,1539,2031,2626,2870,3010
"32398","NYX",0,0,1,0,0,0,0,1
"32399","AGBL5",396,284,597,355,602,479,636,657
"32400","RNPEP",88,111,147,99,140,235,324,260
"32401","LDAH",48,62,58,55,39,128,154,52
"32402","ELAC2",203,124,174,185,157,209,263,408
"32403","ALX4",29,21,14,19,7,19,34,9
"32404","GUF1",164,259,285,393,288,738,691,419
"32405","SPCS3",97,76,116,85,114,111,219,121
"32406","NAA35",55,49,107,44,133,37,89,137
"32407","RINT1",5,6,3,5,5,7,7,4
"32408","ABCE1",30,25,31,24,29,25,56,32
"32409","SCOC",44,34,81,47,58,49,54,50
"32410","KCNK15",1,0,2,0,2,0,0,4
"32411","NBEAP1",0,0,0,0,0,0,0,0
"32412","RNU1-4",1,2,4,7,6,21,14,19
"32413","DHX35",5,4,4,6,9,8,17,3
"32414","RIC8A",39,28,30,36,28,63,60,173
"32415","KLKP1",0,0,0,0,0,1,0,0
"32416","RNVU1-2A",0,0,0,1,1,1,0,2
"32417","CYB5RL",167,103,83,91,47,82,131,51
"32418","SNORD68",0,0,0,0,0,0,0,1
"32419","UBE2MP1",66,46,35,46,9,85,96,29
"32420","LINC02905",1,1,2,2,2,5,1,2
"32421","RNU2-1",0,0,0,0,0,0,0,0
"32422","MIIP",678,663,551,655,489,862,835,545
"32423","LOC606724",93,58,85,73,47,103,116,44
"32424","ATG101",141,140,201,175,191,624,512,1269
"32425","GAS5",8,5,12,6,6,13,9,239
"32426","PROK2",0,0,1,0,0,1,1,3
"32427","PAPPA2",0,0,4,1,2,0,1,1
"32428","CELF6",10,9,22,4,14,2,18,28
"32429","EEFSEC",618,447,438,431,350,635,704,316
"32430","CELF5",7,8,35,13,41,13,11,129
"32431","FKBP10",340,381,563,366,363,423,829,523
"32432","SMAP1",70,56,47,63,44,93,112,55
"32433","TRAPPC11",15,11,10,12,10,16,19,12
"32434","ZFAND3",151,117,167,89,60,89,223,123
"32435","C14orf93",5,5,12,7,12,16,22,43
"32436","BCL9",28,38,19,32,10,56,72,8
"32437","SNORD15A",0,0,0,0,0,0,0,0
"32438","TNFRSF17",0,0,0,0,0,0,1,0
"32439","SNORA73A",0,0,0,0,0,2,1,1
"32440","SNORD20",0,0,0,0,0,0,0,0
"32441","SNORD21",0,0,0,0,0,0,0,0
"32442","RNY1",0,0,0,1,1,1,0,1
"32443","RNY3",0,0,0,0,0,0,1,0
"32444","RNY4",0,0,0,0,0,0,1,0
"32445","RNY5",0,0,2,2,2,2,3,2
"32446","ROBO1",23,14,22,21,24,20,32,23
"32447","ROBO2",22,24,25,18,6,16,24,23
"32448","ROCK1",138,166,197,209,102,187,265,98
"32449","ROM1",7,4,13,7,7,18,14,34
"32450","RORA",14,18,23,31,24,37,39,31
"32451","RORB",0,1,1,3,1,2,1,1
"32452","RORC",0,0,0,0,0,0,0,1
"32453","ROS1",1,1,0,0,0,0,0,0
"32454","HCN2",74,77,44,22,11,10,54,38
"32455","RP9",88,77,74,84,46,186,138,67
"32456","RP1",0,0,0,0,1,0,0,0
"32457","RP2",54,30,30,38,36,39,54,32
"32458","RPGR",4,1,9,8,4,6,9,6
"32459","OPN1SW",0,0,1,0,2,0,0,3
"32460","RPA1",83,57,49,79,62,61,87,97
"32461","RPA2",31,23,22,75,22,129,64,49
"32462","RPA3",28,8,8,26,18,37,29,27
"32463","RPE",12,9,15,14,10,23,23,11
"32464","RPE65",0,0,0,0,0,0,0,0
"32465","RPL3",522,434,662,785,677,3261,1352,3200
"32466","RPL3L",1,6,8,5,15,11,10,30
"32467","RPL4",355,356,579,424,459,2044,998,2499
"32468","RPL5",627,1022,1418,1838,2396,7133,5099,5191
"32469","RPL6",238,374,602,516,302,1215,1380,649
"32470","RPL7",70,69,85,90,71,169,142,763
"32471","BCR",20,19,24,17,18,39,54,46
"32472","RPL7A",701,470,902,769,1072,9597,3462,8636
"32473","NPIPB13",166,220,317,145,124,218,361,239
"32474","LOC613038",1,1,3,2,1,0,2,2
"32475","CYP51A1-AS1",0,1,0,0,0,0,1,2
"32476","RPL8",59844,45224,53533,48121,56400,62850,66822,58613
"32477","LOC613206",0,2,2,1,0,1,2,1
"32478","DEFB135",0,0,1,0,0,0,0,12
"32479","DEFB136",0,0,0,0,0,0,0,2
"32480","DEFB134",0,0,2,0,0,0,0,0
"32481","CTXN3",0,0,0,0,0,0,0,0
"32482","HIGD1C",1,2,0,1,1,5,0,1
"32483","LOC613266",0,0,0,0,0,0,0,0
"32484","RPL9",245,266,337,331,370,638,732,679
"32485","RPL10",13564,10750,15005,10656,14493,16077,18495,14209
"32486","RPL11",4742,4596,7514,5698,5966,11594,10703,10193
"32487","RPL12",231,266,548,410,698,4293,1639,4817
"32488","RPL13",12570,12342,17443,15779,19800,30434,29299,26229
"32489","RPL15",6922,4787,7174,6507,6713,11359,10091,8661
"32490","RPL17",184,157,129,265,209,325,275,511
"32491","RPL18",11151,8637,11716,8817,10463,15319,16326,12699
"32492","RPL18A",11134,11158,18108,10893,13197,16869,18467,15306
"32493","RPL19",6352,4651,8544,6131,8019,12426,11670,14362
"32494","RPL21",18,17,30,57,65,367,278,313
"32495","RPL22",450,436,672,489,505,605,844,626
"32496","RPL23A",182,159,337,246,338,1542,2334,1753
"32497","MRPL23",498,484,758,371,542,442,594,566
"32498","RPL24",362,301,540,434,531,822,700,2991
"32499","RPL26",1702,1403,1574,3001,3303,6625,3513,7625
"32500","RPL27",339,275,426,454,491,1030,636,7125
"32501","RPL30",331,296,438,426,434,483,608,593
"32502","RPL27A",3684,4337,5326,5114,6148,14803,9951,11790
"32503","RPL28",15557,14428,21178,13235,23303,22807,22203,19992
"32504","RPL29",6625,6295,7577,6607,5456,9383,9661,6130
"32505","RPL31",604,349,687,704,1046,1125,1067,2024
"32506","RPL32",3844,4462,6881,7151,10448,17869,14402,18228
"32507","RPL34",683,884,482,621,770,1541,798,1458
"32508","RPL35A",670,519,654,684,901,4280,1245,7379
"32509","RPL36AL",589,440,556,716,904,1182,974,1444
"32510","RPL37",720,526,943,766,884,2480,1400,6992
"32511","RPL37A",3806,3360,5605,4879,4236,12098,8081,11598
"32512","RPL38",889,569,1117,752,1278,2251,1226,15309
"32513","BCS1L",32,20,33,40,38,339,113,291
"32514","RPL39",80,55,82,105,103,108,129,161
"32515","RPL41",188,101,234,164,205,238,270,440
"32516","RPL36A",220,187,191,296,290,317,396,413
"32517","RPLP0",2543,2266,4185,2890,3274,6540,5933,5748
"32518","RPLP1",11152,14660,27341,13628,12346,17812,22383,14662
"32519","BCYRN1",18080,19392,27725,24338,18686,35613,28563,17391
"32520","RPLP2",5321,4132,7695,5097,7560,11265,9781,11286
"32521","MRPL12",3073,2353,2097,2321,1406,2826,3248,1146
"32522","MRPS12",689,639,599,609,456,1204,1028,859
"32523","RPN1",106,107,198,119,111,260,281,239
"32524","RPN2",245,335,578,541,621,3399,2791,2574
"32525","RPS2",6056,5541,8790,6208,7997,16778,15943,16443
"32526","RPS3",7532,5520,8454,5589,6946,10515,9839,8681
"32527","RPS3A",175,201,197,226,172,504,290,2909
"32528","RPS4X",4382,4655,6858,6776,10048,14360,12748,22484
"32529","SERINC4",2,4,16,5,4,4,5,6
"32530","FDPSP2",2,4,7,6,4,10,7,7
"32531","RPS4Y1",80,54,55,170,139,894,152,1324
"32532","SCART1",2,8,10,4,1,1,11,3
"32533","FAM229B",29,14,23,17,18,43,22,27
"32534","ZNF704",12,25,14,24,3,19,27,6
"32535","RPS5",5028,5110,8691,6820,12355,19639,15970,22694
"32536","LINC01298",0,0,0,0,0,0,0,0
"32537","LINC00589",0,0,0,0,1,0,0,2
"32538","MBOAT4",0,0,0,0,0,0,0,1
"32539","SCARNA9",4,5,1,7,4,15,8,8
"32540","RPS6",481,568,914,765,546,1548,1287,2880
"32541","FAM85A",1,2,0,2,0,0,2,1
"32542","LINC00051",0,0,0,0,0,0,0,0
"32543","SPANXA2-OT1",0,0,0,0,0,0,0,0
"32544","SNORD74",0,0,0,0,0,0,0,0
"32545","SNORA27",0,0,0,0,0,0,0,0
"32546","RPS6KA1",661,802,954,614,640,1245,1606,1157
"32547","SNORA21",0,0,0,0,0,0,0,0
"32548","SSBP3-AS1",3,12,11,17,5,47,51,23
"32549","MIR483",0,0,0,0,0,0,0,0
"32550","MIR484",0,0,0,0,0,0,0,0
"32551","MIR486-1",0,0,0,0,0,0,0,0
"32552","MIR487A",0,0,0,0,0,0,0,0
"32553","MIR455",0,0,0,0,0,0,0,0
"32554","SNORA3A",0,0,0,0,0,0,0,0
"32555","SNORA7A",1,0,3,2,1,2,1,1
"32556","SNORD72",0,0,0,0,0,0,0,0
"32557","SNORA52",0,0,0,0,0,0,1,0
"32558","SNORD2",0,0,0,0,0,0,0,1
"32559","SNORA4",0,0,0,0,0,0,0,0
"32560","SNORA41",0,0,0,0,0,0,0,0
"32561","SNORD95",0,0,0,0,0,1,0,0
"32562","SNORD96A",0,0,0,0,0,0,0,0
"32563","RPS6KA2",909,1267,2014,882,627,1276,1715,804
"32564","RPS6KA3",114,106,93,93,79,108,190,145
"32565","RPS6KB1",12,10,16,20,14,18,20,8
"32566","RPS6KB2",2488,2167,1950,2025,1556,2137,2667,1657
"32567","RPS7",348,285,486,509,881,1209,979,1639
"32568","RPS8",5327,6037,9225,6976,4742,11737,11868,8408
"32569","RPS9",6590,6394,11049,6898,7879,10010,10501,10193
"32570","RPS10",1332,1207,1913,1221,1448,1841,1998,1586
"32571","RPS11",20684,17404,24536,19437,25704,30736,31164,30388
"32572","RPS12",827,525,800,1062,1448,1885,1383,11227
"32573","RPS13",169,118,199,208,238,374,299,293
"32574","RPS14",23399,21084,27698,22280,24014,37726,37033,26502
"32575","RPS15",51729,37575,59818,38189,62472,52701,57578,54029
"32576","RPS15A",113,105,96,172,146,409,224,1042
"32577","RPS16",4099,3818,6616,4990,5806,10840,9246,9280
"32578","RPS17",229,202,316,266,256,396,430,532
"32579","BDH1",1,0,14,3,28,4,2,91
"32580","RPS18",12716,9309,13410,10570,12641,16427,15868,13631
"32581","RPS19",17770,26055,50789,18393,50965,30248,42055,60384
"32582","RPS20",453,565,947,572,596,757,890,820
"32583","RPS21",627,347,711,620,889,1502,1267,3819
"32584","RPS23",606,527,543,808,843,857,1042,1275
"32585","RPS24",1232,937,1172,1860,2108,7902,3905,8191
"32586","BDKRB1",0,2,1,0,1,2,3,3
"32587","RPS25",491,470,807,557,696,1778,1522,2542
"32588","RPS26",873,709,1004,803,835,1590,1423,1017
"32589","RPS27",130,120,242,290,438,2872,383,6304
"32590","RPS27A",206,149,226,297,263,548,409,576
"32591","RPS28",5894,5749,8066,5939,7751,13066,11837,14690
"32592","RPS29",543,499,1070,1030,1397,1495,1631,3251
"32593","RRAD",1,1,6,0,5,0,6,4
"32594","RRAS",3894,3261,3391,1897,2233,2429,3470,2714
"32595","RRBP1",5847,6790,8193,5958,4259,7730,10151,5607
"32596","RREB1",24,18,15,16,16,19,47,23
"32597","BDKRB2",0,0,1,0,0,0,0,0
"32598","RRM1",19,16,14,22,9,45,26,23
"32599","RRM2",85,22,18,79,14,77,59,62
"32600","RTKN",31,34,26,55,31,142,120,76
"32601","RS1",0,0,1,0,0,0,1,0
"32602","RSC1A1",1,2,1,0,1,1,3,3
"32603","CLIP1",128,173,302,162,114,226,383,296
"32604","RSU1",104,129,199,136,110,166,244,297
"32605","RTN1",13,9,15,10,11,12,14,13
"32606","RTN2",1957,1591,2005,1584,1386,2294,2440,1634
"32607","RXRA",1141,1189,1381,828,721,1521,1684,2745
"32608","RXRB",223,229,276,198,119,354,434,176
"32609","RXRG",0,0,1,0,2,1,1,0
"32610","RYK",34,13,23,22,15,20,34,14
"32611","RYR1",1,0,22,0,18,0,1,32
"32612","RYR2",0,1,0,0,0,0,0,3
"32613","RYR3",0,0,6,1,0,1,2,3
"32614","BDNF",3,7,8,5,6,8,16,9
"32615","S100A1",50,65,50,29,66,34,44,71
"32616","SORT1",58,52,89,66,95,231,244,574
"32617","S100A2",0,0,0,0,1,1,0,2
"32618","S100A3",2,1,3,0,3,2,2,1
"32619","S100A4",4,3,0,1,1,8,4,2
"32620","S100A5",0,0,0,0,0,0,0,0
"32621","S100A6",0,0,0,0,0,1,1,2
"32622","S100A7",0,0,0,0,0,0,0,1
"32623","S100A8",0,0,0,0,0,0,0,0
"32624","S100A9",0,0,0,0,0,0,0,0
"32625","S100A10",1,0,1,1,0,2,1,6
"32626","S100A11",5593,6312,10917,5817,8211,15359,13476,21906
"32627","S100A12",0,0,0,0,0,0,0,0
"32628","S100A13",8571,9293,13501,9112,11248,11848,12675,10503
