"","SYMBOL","GSM2298375","GSM2298377","GSM2298378","GSM2298379","GSM2298380","GSM2298381","GSM2298382"
"32686","SRL",1,7,6,1,7,1,7
"32687","CCL1",0,0,0,0,0,0,0
"32688","CCL2",0,0,0,0,0,0,1152
"32689","CCL3",3,2,0,1,0,0,1
"32690","BHMT",2,3,0,0,5,1,0
"32691","CCL4",0,0,0,0,0,1,0
"32692","CCL5",5,19,108,130,439,448,5
"32693","CCL7",0,0,0,0,0,0,4
"32694","CCL8",0,0,0,0,0,0,0
"32695","CCL11",0,0,0,0,0,0,0
"32696","CCL13",0,0,0,0,0,0,0
"32697","CCL14",0,0,0,2,0,0,0
"32698","CCL15",0,0,0,0,2,0,0
"32699","BICD1",415,748,333,265,846,773,407
"32700","CCL16",0,0,0,0,0,0,0
"32701","CCL17",0,1,5,0,6,0,0
"32702","CCL18",0,1,0,0,0,0,0
"32703","CCL19",0,0,0,0,0,0,0
"32704","CCL20",0,4,0,0,4,0,1
"32705","CCL21",0,0,0,0,0,0,0
"32706","CCL22",0,0,5,4,68,64,0
"32707","CCL23",0,0,0,0,0,0,0
"32708","CCL24",4,0,0,0,0,0,17
"32709","BID",4819,5204,6545,5923,10256,9778,1608
"32710","CCL25",1,0,0,0,0,0,0
"32711","CXCL6",0,0,0,0,0,0,1
"32712","CXCL11",0,0,0,0,5,6,1
"32713","CXCL5",8,11,6,2,7,4,78
"32714","XCL1",1,1,0,0,0,1,0
"32715","CX3CL1",0,0,4,2,10,6,37
"32716","BIK",845,1696,958,1008,2577,2081,93
"32717","SDC1",3187,5113,13815,15308,29185,25184,15317
"32718","SRR",1858,1420,1060,918,1139,1017,1630
"32719","BCAN",275,493,62,23,116,45,8
"32720","SDC2",2,0,874,946,573,558,10466
"32721","SDC4",4149,6318,4778,5633,14616,15537,8756
"32722","SDCBP",1760,1844,1082,1084,1738,1922,8563
"32723","CXCL12",1,0,1595,2490,1553,1876,0
"32724","ABHD4",325,726,379,654,1404,1847,1447
"32725","MRPL17",7542,6640,4727,6151,4106,5227,4610
"32726","PKNOX2",3,1,0,13,7,10,9
"32727","FAM204A",2298,2504,803,697,1345,1109,1349
"32728","SDF2",2855,3207,1812,1924,3321,2803,4066
"32729","SDHA",3126,2671,6648,9481,13436,12354,4465
"32730","RNF123",969,1251,601,676,1216,1156,1170
"32731","THADA",798,923,877,712,1552,1295,441
"32732","UBE2O",2582,2061,1122,913,1702,965,1327
"32733","VIPAS39",728,1013,1178,1190,2004,1755,1155
"32734","PIEZO2",1,0,0,0,2,0,861
"32735","HEATR6",724,913,4477,3520,5624,4139,1032
"32736","SH2D4A",1494,1153,310,453,502,663,1146
"32737","NSUN3",368,452,228,280,413,422,323
"32738","PRDM1",7,76,12,7,73,30,90
"32739","SDHB",7891,9472,4391,3916,7423,4897,8364
"32740","FAM111A",1178,424,145,258,207,273,1859
"32741","DUSP21",0,0,0,0,0,0,0
"32742","MANBAL",3592,4099,2063,1720,4149,2765,2457
"32743","GPATCH3",1152,983,629,796,1053,1096,1039
"32744","NAPB",195,465,186,102,244,135,256
"32745","SDHC",4095,4313,3553,2805,5654,5073,5204
"32746","SLC17A9",686,630,0,1,0,1,0
"32747","LINC01590",3,3,14,3,13,9,4
"32748","BLOC1S5",359,424,227,163,526,349,259
"32749","ELMO2",466,539,1046,967,1414,1111,1513
"32750","GALNT11",1562,2214,1230,598,4443,2003,1673
"32751","SDHD",4906,5079,1625,1489,2145,2193,1524
"32752","ZBED8",206,89,95,74,69,74,152
"32753","CHTF18",719,403,732,1006,673,591,921
"32754","TNN",1,0,0,0,0,0,47
"32755","CIDEC",8,13,5,9,7,18,4
"32756","ZNF335",1392,1225,1404,1575,2635,1804,933
"32757","ANKEF1",717,1082,363,397,580,647,73
"32758","CHP2",0,0,12,11,30,35,2
"32759","XPNPEP3",960,861,591,760,999,925,887
"32760","LINC01749",0,0,0,1,9,3,0
"32761","MRPS14",1152,1194,1828,1949,2434,2877,1656
"32762","STEEP1",2286,2154,1460,1575,2095,1886,1602
"32763","MCUR1",3033,2702,1399,1242,1853,1704,1797
"32764","ZNF667",0,0,0,0,0,0,0
"32765","PCIF1",1533,1741,2737,2550,5273,3882,2476
"32766","FAM217B",468,840,807,1372,1366,1764,221
"32767","GPSM3",102,125,67,50,87,45,1591
"32768","NECAB3",947,1119,693,740,1141,732,1497
"32769","FKBPL",926,628,720,951,1128,968,637
"32770","DMRTC2",0,0,0,0,0,0,0
"32771","DMRTC1",1,0,2,1,11,6,0
"32772","DMRTB1",0,0,0,0,0,0,1
"32773","DMRTA2",2,0,0,0,0,0,640
"32774","DMRTA1",0,0,333,200,497,415,43
"32775","SEC13",9254,9329,11274,13274,16597,18215,16686
"32776","CLSPN",1456,172,383,747,157,245,1515
"32777","SEC14L1",2023,2091,2732,2375,6426,5912,10851
"32778","TP53AIP1",2,2,0,8,20,3,0
"32779","KIF13A",840,1163,807,813,1868,1303,1547
"32780","NEUROG2",2,1,0,0,1,0,13
"32781","NEUROD6",1,0,0,0,0,0,0
"32782","PRDM16",108,143,148,210,162,117,44
"32783","PRDM15",313,357,460,340,711,327,183
"32784","PRDM14",0,0,0,0,5,2,0
"32785","FIGNL1",973,277,408,377,231,267,783
"32786","SECTM1",706,716,65,77,222,151,2257
"32787","ANO3",0,1,0,0,1,1,1
"32788","TRAPPC2",240,377,212,236,415,457,276
"32789","BLK",0,1,0,1,3,2,5
"32790","SEL1L",801,1048,670,650,1022,1098,1464
"32791","PCGEM1",0,0,1,0,4,0,0
"32792","MYO1G",2,2,7,0,0,2,1
"32793","SELE",0,0,6,0,10,0,3
"32794","SELL",71,112,97,38,109,70,52
"32795","SELP",0,0,0,0,0,3,7
"32796","SELPLG",12,15,5,1,17,10,1212
"32797","SEMA3F",668,1496,7020,5636,15156,8930,80
"32798","SEMG1",0,0,0,0,0,0,0
"32799","TSPYL2",721,697,493,391,1516,809,984
"32800","RBM26",2189,1653,900,689,897,786,965
"32801","PRSS22",140,193,779,570,3312,2669,2
"32802","OXCT2",106,99,24,22,11,8,39
"32803","PERP",5928,6023,7294,6034,18082,19523,6091
"32804","MMP27",0,0,0,0,0,0,0
"32805","NPAS3",0,0,2,0,23,32,8
"32806","SEMG2",0,0,0,0,0,0,0
"32807","CDH23",6,0,1,0,5,4,403
"32808","C19orf33",2710,2779,1879,2078,3610,3434,51
"32809","LHPP",1526,1535,859,1111,1824,1866,1019
"32810","SLC28A3",7,0,2,2,1,6,22
"32811","RBKS",106,139,131,121,341,255,74
"32812","PBLD",90,63,85,105,279,300,183
"32813","GOLPH3",3209,3106,3024,1932,5587,3727,916
"32814","CLSTN2",2,1,284,411,1065,830,62
"32815","MCCC2",1664,1775,2506,2944,3801,4015,2457
"32816","SNX16",204,156,189,126,336,166,75
"32817","GAL3ST2",0,0,10,8,11,8,1
"32818","POPDC2",12,9,9,6,23,12,35
"32819","SAMSN1",0,0,0,0,3,0,0
"32820","SMOC1",0,1,12,5,41,39,253
"32821","SMOC2",1,1,22,29,16,15,1
"32822","GFRA4",0,0,0,0,0,0,0
"32823","EPB41L4A",132,156,152,80,188,144,206
"32824","PARVG",335,486,1,2,1,0,763
"32825","BLM",858,191,325,357,65,69,618
"32826","ELSPBP1",1,0,0,2,2,10,4
"32827","LRRC4",0,0,57,121,209,272,12
"32828","TNMD",0,0,0,0,0,0,0
"32829","CENPK",498,147,295,250,94,60,713
"32830","NPFFR1",0,1,0,0,0,0,1
"32831","RTP4",0,0,2,4,4,11,177
"32832","CRLF2",4,0,8,0,3,9,10
"32833","MAGEF1",2459,3065,5289,4271,6141,4727,3609
"32834","NPVF",0,0,0,0,0,0,0
"32835","MOAP1",481,848,1141,1187,1891,1601,671
"32836","TMBIM1",3758,5421,131,104,581,494,3962
"32837","VSIR",855,1484,39,42,108,97,3790
"32838","SLC39A8",1002,602,846,840,407,406,1502
"32839","DUS1L",9303,9043,8384,10301,15234,12692,6322
"32840","RRAGC",855,1096,859,843,1848,2046,1860
"32841","FN3K",236,206,613,602,1004,818,76
"32842","ADGRL4",0,0,0,0,0,0,0
"32843","NOD2",90,87,13,10,17,12,2
"32844","TINAGL1",1147,2827,9,4,51,22,1396
"32845","SMG1P1",211,354,192,150,334,196,84
"32846","LIN7B",58,65,276,312,319,299,330
"32847","XYLT1",79,44,193,245,439,275,1142
"32848","RPL31P11",49,44,56,11,10,5,11
"32849","XYLT2",2762,2340,2006,2255,2961,2158,4571
"32850","ZNF674",188,271,121,84,189,136,150
"32851","IFIH1",119,186,85,61,224,230,34
"32852","SLC7A11-AS1",3,3,3,6,11,4,29
"32853","LINC00616",0,0,0,0,0,0,0
"32854","CCNYL6",18,16,6,6,18,6,8
"32855","ABCG4",40,112,5,1,37,12,9
"32856","ACOT1",12,20,268,270,323,285,739
"32857","ACOT6",0,0,9,4,5,3,0
"32858","NRON",0,0,1,0,0,0,2
"32859","LINC02912",2,0,3,1,2,0,1
"32860","SELENOP",62,33,9,8,14,11,0
"32861","RBSN",1116,1464,1424,1291,2070,1716,1166
"32862","SNORA19",2,3,0,0,0,0,0
"32863","POTEM",260,147,86,86,58,80,133
"32864","PDF",1633,1756,1447,1589,1569,1925,958
"32865","TSC22D1-AS1",8,7,32,31,67,36,4
"32866","KIF9",506,690,354,310,549,405,284
"32867","C17orf75",793,850,364,337,522,356,1085
"32868","SELENOW",1577,2157,1386,1158,2599,1179,727
"32869","DIO3OS",0,0,16,18,16,15,0
"32870","NCAPG",2386,619,342,441,112,102,1047
"32871","MGAT4EP",0,0,14,7,26,26,0
"32872","KC6",0,0,0,0,0,0,0
"32873","DEFB109B",0,0,0,0,0,0,0
"32874","LEF1-AS1",0,0,0,0,0,0,55
"32875","MAP2K4",2829,4139,900,687,1967,1300,1824
"32876","SNHG6",2394,2535,1302,1012,1827,1062,879
"32877","SNORD87",21,10,8,6,6,1,5
"32878","TMEM91",44,34,68,95,96,111,92
"32879","HEPN1",0,1,0,0,1,0,0
"32880","ERAP2",44,81,1,2,5,1,1777
"32881","NECAB1",4,2,175,312,398,489,271
"32882","CARD9",16,19,61,91,126,138,9
"32883","ECSCR",0,1,2,0,0,1,128
"32884","FAM138F",0,0,0,0,0,0,1
"32885","OSGEPL1",253,277,119,109,155,109,290
"32886","DPEP2",0,0,0,1,2,4,4
"32887","LOC641746",34,20,12,6,9,4,2
"32888","P3H1",604,563,487,507,481,365,7431
"32889","SPDYE14",28,29,18,37,41,34,17
"32890","SET",37171,25661,20767,22757,23785,22403,19775
"32891","DPEP3",0,0,0,0,0,0,0
"32892","FAM185BP",15,36,65,40,74,73,20
"32893","EDDM3B",0,0,0,0,0,0,0
"32894","SETMAR",433,439,504,615,746,647,136
"32895","SEPTIN7P2",210,175,159,76,196,89,123
"32896","BLMH",3855,3625,1022,1024,984,794,5595
"32897","GUSBP10",0,0,3,0,0,0,1
"32898","IRF2BPL",2694,3406,2542,2329,6454,4079,806
"32899","POPDC3",372,471,4,12,6,5,338
"32900","SFPQ",10362,7272,4348,4009,4616,3283,8511
"32901","MMS19",2348,2593,1655,1382,3059,1989,1547
"32902","LHX5",332,885,1,0,1,0,4
"32903","LOC642131",0,0,0,0,0,0,0
"32904","DNAJC1",808,446,2733,4282,3951,4260,1920
"32905","TFB2M",1458,1729,483,440,477,564,555
"32906","SEMA4A",1,0,766,427,1525,525,12
"32907","PJA1",692,681,710,519,835,705,1414
"32908","SFRP1",1,0,0,0,0,4,2107
"32909","STRA6",3,1,136,88,319,171,18
"32910","ROBO3",472,480,69,46,88,90,397
"32911","TOR3A",5616,4084,4566,5208,6449,5542,1985
"32912","MLST8",4067,4195,3906,4752,7389,6962,2829
"32913","FRG1JP",125,207,46,54,83,62,56
"32914","HERPUD2",399,503,536,394,700,600,602
"32915","ATL2",1909,1679,747,706,1095,922,894
"32916","FAM110C",516,851,597,585,1837,1261,13
"32917","ZNF876P",1,2,51,16,18,27,0
"32918","SFRP2",0,1,0,0,0,0,14
"32919","MS4A6A",0,0,0,0,0,0,1
"32920","MS4A5",0,0,0,0,0,0,0
"32921","MIR4500HG",0,0,0,0,0,0,0
"32922","PDLIM2",1663,1326,980,1142,1748,2077,1031
"32923","LOC642361",79,96,152,85,322,140,104
"32924","ISL1-DT",5,9,0,0,0,0,14
"32925","ADARB2-AS1",0,0,0,0,0,0,0
"32926","SFRP4",0,0,0,0,2,0,4
"32927","ABCG5",2,1,0,0,0,1,1
"32928","GOLGA6L17P",20,13,31,15,36,7,3
"32929","ABCG8",0,0,0,0,1,0,0
"32930","LINC02297",0,0,0,0,1,0,0
"32931","TRIM64B",0,0,0,0,0,0,0
"32932","MROH6",1422,1092,169,315,168,165,24
"32933","LOC642484",0,0,0,1,0,0,3
"32934","SFRP5",2,0,0,0,0,0,0
"32935","PRRT1B",1,0,296,303,260,204,0
"32936","AGAP9",63,49,49,27,33,7,22
"32937","POU5F1P3",1,1,3,3,2,1,2
"32938","TRIM53AP",0,0,0,0,0,0,36
"32939","IQANK1",6,9,36,30,139,85,1
"32940","MIR205HG",3,1,165,59,469,255,0
"32941","AKAIN1",0,0,0,0,0,0,0
"32942","SRSF1",26293,18200,7294,10978,7759,8783,16963
"32943","TRIM49C",1,0,1,0,0,0,2
"32944","UBTFL1",0,0,0,0,0,0,0
"32945","FAM230B",0,0,1,0,0,1,14
"32946","RAD21L1",3,0,1,0,0,0,39
"32947","FAM230E",0,0,0,0,0,0,32
"32948","LINC02939",3,1,6,9,15,24,3
"32949","SCX",250,232,156,245,296,304,106
"32950","LOC642696",0,1,6,2,1,0,0
"32951","SRSF2",13964,6578,7456,8278,5613,7059,12949
"32952","TBC1D22A-AS1",1,1,0,2,2,7,2
"32953","DANT2",1,5,1,0,7,3,0
"32954","NPIPA3",169,166,154,120,217,92,110
"32955","NPIPA2",168,171,159,118,225,91,107
"32956","SRSF3",18476,14090,12144,13572,13174,14363,23332
"32957","ZNF487",73,101,128,108,254,190,88
"32958","TENT4B",979,1222,374,383,619,533,651
"32959","BMS1P2",18,47,9,7,18,5,9
"32960","ARHGEF28",120,110,153,118,161,136,852
"32961","RAB17",1085,2429,2294,2202,4575,3065,39
"32962","CPSF4L",38,44,45,44,46,42,86
"32963","LOC642846",499,355,183,171,120,76,256
"32964","RHBDF1",156,195,1474,1796,3232,3670,1366
"32965","LINC00205",503,847,1271,1348,3361,2697,593
"32966","SPATA42",0,0,0,0,0,0,0
"32967","ZSCAN31",98,188,88,57,116,76,79
"32968","SRSF4",3107,1588,2089,2006,2582,1723,4879
"32969","CIBAR1-DT",11,11,0,2,6,7,2
"32970","LOC642929",0,0,0,0,0,0,0
"32971","CERNA2",0,0,0,0,0,0,0
"32972","INSYN2A",4,1,10,21,254,145,5
"32973","LOC642943",0,1,0,0,0,0,1
"32974","FLVCR1-DT",371,436,27,41,69,52,72
"32975","FAM163B",0,0,0,0,1,0,1
"32976","GRIK1-AS1",0,0,0,0,0,0,0
"32977","TMEM232",3,9,6,3,7,10,5
"32978","CXCR5",920,1023,1130,1709,2429,2695,297
"32979","SRSF5",2148,5089,4147,3033,4811,4371,4208
"32980","SMIM5",1,1,219,182,1175,834,0
"32981","SLED1",3,0,0,2,1,0,0
"32982","C11orf97",0,0,0,0,0,0,0
"32983","BAZ2B-AS1",17,25,147,93,236,171,21
"32984","SRSF6",9666,7499,2865,4550,3217,4496,6188
"32985","ZC3H11B",343,433,426,245,486,335,295
"32986","SMIM15",4040,3875,1668,990,2279,1534,1337
"32987","CYMP",0,0,0,0,0,0,0
"32988","FAM25A",45,78,102,203,547,784,0
"32989","NOC3L",1480,1398,291,266,193,222,713
"32990","CCT6P3",427,401,115,116,130,94,166
"32991","FBRS",2201,1999,3913,5522,7163,7664,3653
"32992","SRSF7",6777,4182,6580,8651,6058,6506,10200
"32993","RNF25",1915,1716,1568,2255,2151,2725,3013
"32994","LOC643201",6,7,28,9,8,5,36
"32995","SOX17",0,0,0,0,0,1,2
"32996","TUBBP5",220,223,286,139,581,249,36
"32997","GRXCR2",0,0,0,0,0,0,0
"32998","TMEM72",0,0,0,1,1,2,0
"32999","NSD1",2729,3366,3339,3180,7102,5262,3091
"33000","MAP1LC3B2",506,482,379,269,628,424,511
"33001","CCT6P1",392,335,108,52,109,39,75
"33002","COP1",1383,1466,2022,1674,3282,2653,1479
"33003","LMBR1",2229,2935,1917,1454,3342,2372,611
"33004","XPO4",1396,1561,607,497,774,549,572
"33005","SFSWAP",2834,2246,1483,2355,2906,2705,2186
"33006","CT47B1",0,0,0,0,0,0,0
"33007",NA,21,59,15,35,72,31,53
"33008","NFKBIZ",49,42,276,135,238,73,75
"33009","LOC643327",4,13,7,8,36,52,5
"33010","ARHGAP9",2,5,0,1,1,1,634
"33011","RNASE2CP",1,0,0,0,0,0,0
"33012","C15orf62",14,4,14,14,40,14,7
"33013","LOC643339",2,0,0,1,0,0,0
"33014","LINC01750",3,0,82,40,141,74,0
"33015","LINC00452",1,0,0,0,0,0,7
"33016","BTBD18",1,0,0,0,2,0,0
"33017","TMEM253",14,37,17,18,187,121,11
"33018","TARDBPP3",855,534,264,334,350,367,553
"33019","SPINK9",1,1,1,0,0,1,0
"33020","TRA2B",11788,7303,6910,7122,6574,6349,9324
"33021","PURPL",1,1,2,0,100,20,0
"33022","LOC643406",3,0,0,0,1,0,13
"33023","LIPK",1,0,4,8,17,14,0
"33024","LIPN",0,1,0,0,1,0,0
"33025","HS1BP3",915,1159,1204,1650,4108,4050,1333
"33026","AZI2",1084,1322,867,503,1454,831,1055
"33027","TSG1",0,0,0,0,0,0,0
"33028","HIF3A",9,4,0,0,0,0,0
"33029","LOC643441",0,0,0,0,0,0,0
"33030","FAM25E",0,1,0,2,1,1,0
"33031","BRDTP1",0,0,0,0,0,0,0
"33032","LINC00865",0,3,69,69,247,125,0
"33033","DSEL-AS1",0,0,1,1,3,4,6
"33034","NXN",3499,4631,910,1102,2927,2814,5129
"33035","RNF224",3,23,22,78,223,211,1
"33036","LINC02523",1,0,0,0,0,0,0
"33037","ZNF862",174,221,492,286,916,513,209
"33038","LINC01189",0,0,0,0,0,0,0
"33039","LINC00842",2,3,15,8,55,39,30
"33040","SLC35G6",0,2,0,0,2,0,1
"33041","CCER2",794,683,520,823,596,737,657
"33042","CCDC168",3,4,4,3,1,1,4
"33043","MS4A4E",0,0,0,0,1,0,0
"33044","GOLGA8N",10,8,6,2,15,3,28
"33045","GOLGA6L4",37,31,47,28,59,19,10
"33046","PAFAH1B2P2",0,1,0,1,1,0,0
"33047","CASC16",0,0,1,0,1,2,0
"33048","SCGB1B2P",28,66,29,12,43,27,13
"33049","LYPLAL1-DT",4,7,0,0,0,0,1
"33050","CASP4LP",1,0,0,0,0,0,25
"33051","SIL1",1924,2087,3279,3438,6425,4666,5032
"33052","TRAF3IP2-AS1",90,165,68,42,133,67,343
"33053","IKZF4",232,241,89,154,251,118,203
"33054","IKZF5",825,1416,278,160,480,225,262
"33055",NA,0,0,0,0,0,0,4
"33056","CHST8",1,0,170,266,404,466,106
"33057","LINC02453",7,3,1,0,0,0,0
"33058","USP46-DT",29,79,80,19,40,17,20
"33059","MPHOSPH10P1",6,6,2,1,5,0,0
"33060","KRTAP24-1",0,0,0,0,0,0,0
"33061","KRTAP27-1",0,0,0,0,0,0,0
"33062","CNTNAP3P2",149,197,0,0,0,0,16
"33063","PGA3",0,0,0,0,0,0,0
"33064","ZFP62",755,1122,1144,784,1693,1490,550
"33065","LINC01128",683,673,206,196,332,220,316
"33066","PGA4",0,0,0,0,0,0,0
"33067","TMPPE",46,42,33,27,61,57,26
"33068","CTAGE9",118,139,39,25,60,28,12
"33069","MMP25",46,34,100,143,221,139,19
"33070","SPDYE10",19,30,54,42,116,62,19
"33071","CBLN3",29,23,30,21,220,83,27
"33072","GREM2",1,1,0,0,0,0,30
"33073","SFTPB",1,0,0,1,0,1,2
"33074","RNF222",0,0,6,2,46,20,3
"33075","CRNDE",128,92,391,213,512,234,198
"33076","ZMAT3",298,1918,561,660,5449,5739,1701
"33077","GMCL1",983,1125,910,380,812,602,910
"33078","ZNF733P",0,1,0,0,1,0,0
"33079","GMCL2",27,25,14,3,14,4,8
"33080","TMEM88B",0,0,0,0,3,0,0
"33081","ZNF106",1171,1277,746,775,1158,753,1599
"33082","FLJ32255",14,44,4,13,12,18,179
"33083","PALS1",533,621,350,341,532,426,1169
"33084","FNDC10",331,228,2202,3360,1732,2001,311
"33085","HHIP",0,1,0,1,0,0,1294
"33086","BLVRA",1051,1301,2393,2508,3769,3071,2418
"33087","SFTPC",0,2,0,0,0,0,0
"33088","AKTIP",711,829,847,747,1181,1030,767
"33089","ZNG1F",2180,3299,1411,531,1767,718,251
"33090","CDH24",566,326,1162,960,1586,675,449
"33091","C18orf63",0,0,0,0,0,0,0
"33092","CDH22",68,105,4,2,3,1,0
"33093","LINC01529",0,0,0,0,0,0,0
"33094","FAM25C",4,14,11,19,44,66,0
"33095","RPS14P3",518,836,2479,1232,615,564,756
"33096","RGS18",0,0,0,0,0,0,0
"33097","GSG1L2",0,0,0,0,0,0,1
"33098","GLYCAM1",0,0,0,0,0,0,0
"33099","GALNT17",1,0,0,0,0,0,0
"33100","PRKAG2-AS2",0,0,0,0,0,1,0
"33101","MSH2-OT1",0,0,0,0,1,0,1
"33102","SDHAF1",681,653,812,847,1470,1291,691
"33103","SFTPD",0,0,68,42,60,63,8
"33104","KLHL25",351,250,834,1076,1212,1362,710
"33105","ARL14EPL",281,346,0,0,2,0,5
"33106","ARAP3",398,489,34,27,99,63,1459
"33107","GZF1",747,774,604,620,820,692,723
"33108","RPL23AP53",214,553,89,69,271,156,698
"33109","LOC644135",0,0,0,0,0,0,0
"33110","PIRT",0,0,0,0,0,0,0
"33111","EXOC1L",0,0,0,0,0,0,2
"33112","WIPF3",405,883,3,2,7,1,3
"33113","BCRP3",50,46,95,86,161,121,69
"33114","DRGX",0,0,0,0,0,1,0
"33115","TMEM267",530,851,227,176,372,269,240
"33116","MAPK8IP1P2",27,30,128,145,260,164,42
"33117","TMEM168",512,600,208,283,342,292,491
"33118","SYCE3",10,9,15,7,24,13,2
"33119","LOC644189",0,0,21,9,3,5,1
"33120","MTMR14",2077,2592,3142,4076,5369,5893,2866
"33121","NR2F2-AS1",40,37,20,33,73,42,54
"33122","SGCA",1,1,0,0,0,2,41
"33123","SUSD1",389,450,284,280,601,550,1264
"33124","DCLRE1C",576,541,637,790,616,760,925
"33125","LOC644215",8,14,1,1,7,4,4
"33126","ATG3",4350,3420,2538,2408,2506,2659,4987
"33127","INF2",2348,1559,4973,6767,11491,12861,4255
"33128","LINC00622",2,4,1,0,5,2,7
"33129","KANSL1-AS1",10,11,24,24,11,26,9
"33130","SNCA-AS1",0,0,0,0,0,0,0
"33131","POLR1E",4547,3793,1080,1742,1083,1230,1093
"33132","SUDS3",1182,1359,1789,1972,3730,3442,2129
"33133","TTC31",436,560,523,523,855,686,961
"33134","LOC644277",0,0,0,0,0,0,0
"33135","CIAO3",2877,2585,3074,5100,5509,7543,2931
"33136","LOC644285",9,1,0,0,0,0,4
"33137","ZDHHC6",5685,4286,1505,864,1614,927,850
"33138","FAM215B",8,17,2,19,8,13,16
"33139","SGCB",922,626,488,511,846,812,4369
"33140","PCNX4",1150,1454,617,420,719,637,2636
"33141","ACTR6",1171,1221,668,408,633,477,515
"33142","MT1IP",7,4,0,0,0,0,0
"33143","FLJ43315",0,0,1,0,1,0,0
"33144","MRPS25",2853,2965,5753,6783,5250,6081,2374
"33145","LINC00244",0,0,0,0,0,0,0
"33146","NOM1",1677,1507,861,854,893,928,1285
"33147","ZCCHC18",21,33,129,50,188,134,156
"33148","SGCD",1,1,1,0,0,0,0
"33149","DEFB131A",0,0,0,0,0,0,0
"33150","TMEM30CP",1,0,0,0,0,0,0
"33151","DNAI2",0,3,0,1,3,8,1
"33152","SGCG",1,0,58,109,141,115,0
"33153","RPL13AP6",670,589,337,245,202,126,421
"33154","NKX2-4",0,0,0,0,0,0,285
"33155","SMIM10",0,0,0,0,0,0,670
"33156","LOC644554",0,0,0,0,0,0,0
"33157","PPIAL4G",166,155,67,47,55,44,110
"33158","SMIM10L2B",30,44,27,5,54,10,13
"33159","SGK1",50,34,93,108,129,113,800
"33160","INTS4P2",71,67,35,27,41,23,16
"33161","TPTE2P2",2,1,6,4,17,21,0
"33162","LOC644634",25,32,50,76,69,57,60
"33163","APOOP5",54,49,10,17,23,14,32
"33164","LOC644656",34,15,15,39,47,48,21
"33165","RAD21-AS1",19,8,19,17,22,8,3
"33166","LOC644669",0,0,1,0,3,0,0
"33167","CLDN25",0,0,1,0,0,0,0
"33168","CDRT15P2",0,0,0,0,0,0,0
"33169","SCG5",12,6,0,3,3,0,19
"33170","LIMD1-AS1",305,252,95,190,242,244,295
"33171","SAGE2P",0,0,0,0,0,0,0
"33172","TMPRSS11GP",0,0,0,0,0,0,0
"33173","MFFP2",171,164,135,32,55,26,49
"33174","CSMD1",1,1,1,0,0,1,0
"33175","LINC02604",28,20,31,30,51,23,34
"33176","SGSH",646,1003,1299,1522,2625,2403,3157
"33177","PAK6-AS1",17,33,0,2,3,8,204
"33178","FAM83G",1886,1490,1147,1285,1899,1714,621
"33179","LINC01829",0,0,0,0,0,0,1
"33180","PHGR1",0,0,0,0,0,0,0
"33181","NBPF13P",1,0,0,3,2,0,0
"33182","SLC12A2-DT",1126,1391,1067,738,1604,1021,1064
"33183","MEIG1",44,16,5,14,46,37,11
"33184","SGTA",9939,6454,3007,4293,4300,5286,8032
"33185","GCC2-AS1",12,7,14,6,46,14,6
"33186","LINC02315",0,0,15,1,5,0,0
"33187","LINC00235",0,1,8,1,25,17,1
"33188","LOC644936",1072,729,315,555,667,543,1254
"33189","RASSF10",0,0,25,18,28,35,6
"33190","KRT16P3",3,3,41,22,138,150,7
"33191","ACTG1P20",711,451,170,111,71,112,169
"33192","TNRC18P1",1,8,21,13,46,24,11
"33193","ALG1L2",18,26,25,24,43,32,22
"33194","TPSB2",0,0,0,1,4,3,1
"33195","THRB-AS1",0,3,2,0,9,0,2
"33196","SMIM23",0,0,0,0,0,0,0
"33197","PIK3CD-AS1",0,0,0,0,0,0,0
"33198","BLVRB",3748,4771,7515,6454,9866,8011,4672
"33199","SH3BGR",83,116,107,65,211,142,28
"33200","EVPLL",4,2,104,52,133,81,0
"33201","NFIA-AS1",0,0,0,0,0,0,0
"33202","GAGE13",0,0,1,1,0,1,0
"33203","CPEB1",1,1,28,17,21,22,188
"33204","GAGE12G",0,0,0,0,0,1,0
"33205","COL25A1-DT",0,0,0,0,0,0,0
"33206","SH3BGRL",1289,1438,6676,3984,9187,6579,3565
"33207","CLRN2",0,0,0,0,0,0,0
"33208","CCNI2",15,13,34,11,34,22,5
"33209","PPIAL4D",43,46,7,12,11,9,21
"33210","CBX3P2",12,13,5,2,19,2,2
"33211","LSP1P5",62,125,66,53,129,110,135
"33212",NA,0,0,0,0,0,0,0
"33213","TEKT3",12,9,13,0,4,0,10
"33214","LOC645188",0,0,0,0,0,0,0
"33215","LINGO3",0,0,17,20,45,26,0
"33216","SH3BP2",1037,1276,1860,2047,4946,4483,346
"33217","GOLGA6L24",0,0,1,0,2,0,0
"33218","LINC00693",0,3,0,0,0,0,5
"33219","EIF3J-DT",112,291,348,151,472,234,254
"33220","MNX1-AS1",273,310,374,373,307,248,2
"33221","LOC645261",0,0,0,0,0,0,0
"33222","ITSN1",1162,1163,713,697,1061,829,2057
"33223","LINC01896",0,0,0,0,0,1,0
"33224","LINC00461",2,0,10,8,2,1,0
"33225","FAM86C2P",270,389,355,227,406,307,259
"33226","SNRPD2P2",6,4,2,2,1,1,1
"33227","PRAMEF36P",0,0,1,0,0,0,0
"33228","MIR3976HG",0,0,0,0,0,0,0
